ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article214,0.202205,0.0601422,-0.219743,0.0944521,0.380208,0.0422405,0.115801,-0.21875,0.162566,0.0632539,0.222076,-0.115643,0.0263413,0.0269677,0.00305542,-0.123212,-0.0966543,-0.177289,-0.0753292,-0.14896,-0.217683,0.21882,0.109788,0.17011,-0.236387,0.231415,0.118027,-0.106706,0.023751,-0.108193,0.0496213,0.0205046,0.220262,-0.053725,0.288832,0.279715,0.107963,0.208624,0.116023,-0.2711,0.0146595,-0.0390907,-0.239081,-0.0111927,-0.144078,-0.0677801,-0.0544273,-0.0419995,-0.0401723,0.00453107,-0.105731,0.129899,-0.293898,0.0591969,0.135246,-0.0591054,-0.115136,-0.155394,-0.394036,-0.203175,-0.0294809,-0.235854,0.0418531,0.047049,0.00576285,-0.295545,-0.0719323,0.2549,0.19696,0.0902512,-0.238243,0.140924,-0.0571286,-0.248355,0.0837213,-0.00550154,0.146541,-0.0984702,-0.018831,0.149952,-0.0765883,0.148207,-0.0035119,-0.0371038,-0.0900692,-0.0400023,-0.170381,0.22843,0.0417018,0.0570584,-0.372637,0.18157,-0.0377528,0.0309469,-0.133906,0.23052,-0.202313,0.235961,0.310063,0.0344002,-0.153373,-0.151805,-0.185747,-0.0386967,0.275505,-0.129167,-0.158771,0.098714,-0.00544787,0.0733403,-0.215124,-0.0599243,-0.0145775,-0.192272,-0.128351,-0.332969,-0.33673,0.0253498,-0.0842715,0.234866,0.189371,0.00734062,0.129369,0.478054,-0.107621,0.377355,-0.0552414,0.0654068,0.302694,0.059692,-0.194751,0.199731,0.0445799,0.186584,-0.0312106,-0.0831643,-0.193924,-0.463963,-0.0812282,0.0607167,-0.10041,0.114279,0.240891,-0.048254,0.0833799,-0.0646316,-0.194551,0.150071,-0.120485,0.0917123,-0.235485,0.140747,0.0319622,0.156089,-0.00102325,0.347294,-0.121008,0.0726668,0.106577,0.192831,-0.196848,-0.0149904,-0.360949,-0.161536,0.0476856,0.232656,0.224444,0.503259,0.00720855,0.147667,-0.0131473,0.0501479,0.227916,0.0878077,0.240176,-0.0561676,-0.131862,-0.241466,0.267705,0.00499627,0.246344,-0.158093,0.204311,0.178501,0.278789,-0.119603,0.401817,-0.0653625,-0.00786859,-0.0710078,0.0492849,-0.0706661,-0.156286,-0.0818454,0.189761,0.117121,0.152782,-0.0983048,0.0406114,-0.218873,
Article215,0.45534,0.00651681,-0.27951,0.0927652,0.309696,0.0808738,0.0694247,-0.362512,0.251535,0.125137,0.24823,-0.0501575,0.142291,-0.108438,-0.00676061,-0.125066,-0.032829,-0.263763,-0.169026,0.17439,-0.21089,0.0984992,0.0120514,0.223029,-0.488332,0.187698,0.526322,0.0579104,0.0950446,-0.216735,-0.118851,0.0110209,0.253379,-0.108627,0.333282,0.433331,0.243773,0.420462,0.148368,-0.536644,0.122736,0.220906,-0.301477,0.333395,-0.0390485,-0.324677,0.120766,0.011453,0.090362,-0.178086,0.0489457,0.0147428,-0.373906,-0.222906,0.219763,-0.196276,-0.293528,-0.325851,-0.636812,0.0905088,-0.308257,-0.355818,0.0419831,0.285371,0.0323936,-0.304183,-0.00297059,0.536368,0.284929,-0.00427754,-0.592245,0.227113,-0.286269,-0.178407,-0.0096333,-0.014801,0.319995,-0.0731672,0.281568,-0.209716,0.0288781,0.238614,-0.0334293,0.0375602,0.243043,-0.0232771,-0.410622,0.206945,0.00908357,0.0974933,-0.188827,0.203965,-0.383145,0.239989,-0.139641,0.262797,0.0019132,0.580045,0.578051,0.189603,-0.111827,-0.0361413,-0.0656898,-0.124586,0.443104,-0.358047,-0.139425,0.239271,0.114719,0.127401,-0.206185,0.0204235,0.301455,-0.299536,-0.103015,-0.313774,-0.735384,0.0574213,-0.0932731,0.322405,0.0777486,0.551561,0.021394,0.539774,-0.20058,0.221179,0.200624,-0.290813,0.53039,0.0622697,-0.311107,0.42953,0.321267,-0.114957,-0.024062,-0.0882147,-0.316964,-0.520284,0.0295947,0.117157,-0.310666,-0.00986442,0.0931073,-0.0442423,-0.120077,0.0355107,-0.41728,0.31857,-0.228199,0.0728471,-0.382943,-0.0124066,-0.129125,0.096338,-0.158209,0.408204,-0.14997,-0.0105708,0.238535,0.475452,-0.0970221,0.0916249,-0.265745,-0.000569582,0.172379,0.345781,0.148721,0.421649,-0.152317,0.00998154,0.0758398,-0.182979,-0.195373,0.13363,0.491848,-0.168133,0.0901636,-0.113231,0.0252398,0.177284,0.174648,-0.115606,0.336943,0.188826,0.118902,0.0429269,0.622167,-0.0782644,-0.364392,-0.121506,0.162128,0.0708903,0.056671,0.0704462,0.043221,0.260169,0.013502,-0.00953103,-0.0752489,-0.486495,
Article216,0.14125,0.00373268,-0.215337,-0.0680219,0.403342,-0.151829,-0.0100549,-0.137571,0.102239,0.0491824,-0.167477,-0.0535263,-0.184772,-0.223287,-0.138958,-0.069574,-0.121852,-0.159262,0.141943,-0.259982,-0.343145,0.126379,0.0205103,0.285683,-0.225574,0.364929,0.160133,-0.0195626,0.163248,0.076558,-0.304765,-0.0273567,0.314439,0.0656593,0.0444505,0.362362,0.136452,0.209123,0.0853826,-0.245596,-0.0746133,0.0115202,-0.198617,0.284921,0.0169153,0.111737,-0.115173,-0.0550751,0.167,-0.146536,-0.0469441,0.0411734,-0.263311,-0.209558,0.275948,-0.178385,-0.0894135,-0.292949,-0.360294,0.169702,-0.0118104,0.0813672,0.0927113,0.358375,0.143352,-0.169607,-0.0361763,0.329761,-0.083253,0.0747259,-0.287987,0.156801,-0.103841,-0.227523,-0.115828,0.0224707,0.250894,-0.29454,-0.0413983,-0.00893661,0.162513,0.207702,0.121288,0.0404466,-0.0835026,-0.169508,0.079492,0.13958,0.00596109,-0.036463,-0.284897,-0.0756567,-0.229321,0.0771322,-0.27259,0.0441324,0.144307,0.0895748,0.445596,-0.135283,-0.404911,0.0342005,-0.113983,-0.223199,0.278817,0.0455019,-0.263409,0.0108046,0.0923259,0.0700623,0.0532043,-0.138851,0.0671783,-0.199667,-0.0507716,-0.272796,-0.204241,-0.116475,-0.0170263,0.320697,-0.0817922,0.183584,-0.0044004,0.276471,-0.290072,0.117774,-0.0477968,-0.386364,0.351326,-0.0662329,-0.0594674,0.114468,0.042582,0.0999641,-0.0238201,-0.0366591,-0.35284,-0.461632,-0.130999,0.164314,-0.23132,0.208201,0.202946,-0.0632803,0.156459,-0.202193,-0.262414,0.35772,-0.17977,0.0257892,-0.243227,0.099568,-0.205474,0.192219,-0.000614885,0.214526,-0.229265,0.0136951,-0.0119113,0.304851,-0.385391,-0.088342,-0.35257,-0.0358773,0.161086,0.0737763,0.202188,0.172081,0.0413644,0.289649,-0.112172,-0.0233558,0.0256989,-0.169033,-0.104227,0.209213,0.00891797,-0.408873,0.259585,0.0370776,0.163603,-0.00802523,0.192886,0.249658,0.173313,-0.161417,0.239499,-0.163247,-0.127485,-0.0517933,0.131569,-0.0784009,-0.0639215,-0.09909,0.216681,0.0955085,0.289165,0.0280463,0.218136,-0.299356,
Article217,0.759228,1.01812,-0.613058,0.463344,0.082792,0.217265,0.0153989,-0.806137,-0.182651,-0.0974482,-0.0732768,-0.00936277,-0.372778,0.224943,0.314537,0.0610406,0.37608,-0.614889,-0.16851,-1.18215,-0.299802,0.498274,-0.264611,0.289915,0.21051,-0.185202,-0.120266,-0.223045,0.249919,-0.886289,0.492911,0.700174,-0.0966429,-0.810253,0.696021,-0.786191,-0.247354,0.302515,-0.14495,0.0237417,0.70722,0.0116045,-0.486977,0.0247062,-0.284208,0.193752,-0.00417714,-0.414318,-0.312479,0.611277,-0.0546837,0.400004,0.343152,-0.0462569,-0.111695,-0.0611087,0.597648,-0.152103,0.643816,-0.195774,-0.952217,0.0490263,0.773751,-0.498841,0.274659,-0.789162,0.396413,0.661797,1.01605,-0.464375,-0.657142,0.356572,-0.136332,0.228122,-0.015917,-0.0836392,-0.0166788,0.306971,0.513331,-0.15489,0.188705,-0.400203,0.198686,-0.0792508,0.390786,0.45133,-0.478418,0.458996,0.0598356,0.410615,0.100533,0.319187,0.27387,-0.197001,0.478587,0.366771,0.263674,0.616199,-0.364771,0.671839,0.168587,1.43976,1.03231,0.324748,0.318031,-0.700019,0.202445,-0.0697268,-0.484701,0.0350004,-0.601899,0.757517,-0.327437,-0.291901,0.219585,-0.234669,-1.16368,0.298046,-0.0590093,0.338696,0.594689,-0.447014,-0.276715,-0.594835,-0.194647,0.0401502,0.606302,0.412352,0.24055,-0.321234,0.073219,-0.0838154,-0.478913,0.620657,-0.979181,0.109146,0.0904907,0.329058,-0.725436,-0.355603,0.170712,-0.814425,-0.0386583,-0.330701,0.285625,0.535071,0.00975885,0.216777,0.361605,-0.207395,0.169326,0.226735,0.0544158,0.00390771,0.0664573,0.141374,-0.280276,-0.171893,-0.859254,0.1813,0.462733,0.377689,-0.16289,-0.358014,-0.320894,-0.0829982,-0.329508,0.0838182,0.514074,0.0882772,0.404009,-0.310149,0.0659222,-0.457402,0.0660795,-0.267662,-0.781491,0.33329,-0.0593179,0.0982814,0.272685,0.221202,-0.0921863,0.172038,-0.134111,-0.0579379,0.0579758,0.286758,-0.7439,-0.187178,-0.170947,0.0436124,-0.172879,0.0194744,0.0367794,-0.0517459,0.127455,0.194559,-0.319977,-0.184439,
Article218,0.312557,0.562579,-0.328771,0.129008,0.343095,-0.337345,0.336666,-0.368315,0.256309,0.027993,0.360588,-0.254768,-0.277938,-0.0328617,-0.154677,-0.0865555,-0.271547,-0.664933,-0.494579,-0.3417,-0.276863,0.345264,0.500842,0.624708,-0.0246896,0.451154,-0.0790236,0.219639,0.219065,0.0459117,-0.383937,0.185886,-0.0943415,-0.364752,0.635182,0.0663471,0.0270566,0.303812,-0.247187,-0.123157,0.091659,0.0100948,-0.158868,0.690849,-0.0647776,-0.0155997,0.0980465,0.110179,0.381222,0.561131,0.320405,0.549678,-0.358855,-0.263828,-0.20419,-0.222146,0.654245,-0.278773,-0.500308,0.496676,-0.0396057,0.0109772,0.253814,0.000845512,0.419607,-0.542804,-0.0725942,0.479725,0.139402,-0.254004,-0.311949,0.374607,0.0467531,-0.0290171,0.288819,0.224869,0.300929,-0.514442,-0.0670043,0.20926,0.181994,0.1827,0.191603,-0.670867,0.373842,0.139934,-0.45141,0.472239,0.054016,0.371016,-0.109542,-0.434155,0.159121,-0.157125,-0.323263,-0.181284,0.264748,-0.0503362,0.366034,-0.0808259,0.00571245,0.0931979,0.495884,0.386077,0.356992,0.0941277,-0.121545,0.245488,0.273265,-0.203289,-0.352232,0.0875229,-0.0614401,-0.722276,-0.274072,-0.235064,-0.395884,-0.167827,0.116413,0.691635,0.497568,-0.0348376,0.332313,0.297278,-0.325474,0.501032,0.427615,0.0123073,0.695904,-0.124683,-0.122087,-0.0820867,-0.0084945,0.553374,0.123404,0.195287,-0.141025,-0.23116,-0.552962,-0.514027,-0.378974,0.0336308,-0.109047,-0.0891298,0.371798,0.222232,-0.172315,0.455758,0.174399,-0.0742262,-0.441724,0.00468619,-0.399177,0.212993,0.221579,0.32488,-0.528207,0.142926,-0.0895227,0.226397,-0.23531,0.20899,-0.306199,-0.334099,0.129465,-0.196684,0.0557031,-0.152161,0.0177603,0.762991,-0.230239,-0.174646,0.205909,0.00371006,0.197262,-0.262415,-0.333166,-0.0735168,0.396548,-0.409395,0.706462,0.405255,0.164591,0.0976277,-0.319677,0.100866,-0.418864,-0.218847,-0.173309,-0.135378,0.211694,0.0888671,-0.51081,0.093012,0.330252,0.304152,0.330004,0.0118081,0.315094,-0.621483,
Article219,0.487951,0.217979,0.294744,0.513201,0.373161,-0.00349964,0.481582,-0.228216,0.308543,-0.0375285,0.296665,-0.778838,0.256582,0.332069,0.282,0.111272,-0.0934509,-0.106487,-0.295819,-0.477011,-0.0367873,0.112756,0.186145,-0.0346358,-0.189105,-0.000981002,-0.250489,-0.0533829,0.00628243,-0.236335,0.00216528,-0.0385834,-0.132508,-0.373894,0.215774,0.354768,0.0426099,0.151687,0.132301,-0.404586,0.401711,-0.0602166,-0.214975,0.401355,-0.0824306,-0.389532,0.0781114,0.419221,0.0469342,0.344882,-0.113441,0.114836,-0.670466,-0.35187,-0.372925,-0.159709,0.257133,-0.35577,-0.498625,0.0225592,-0.424399,-0.191998,0.176265,0.270579,0.265019,-0.325754,-0.125231,0.390163,0.359589,-0.630234,-0.452057,0.752623,0.0425001,0.045944,0.214846,0.635119,0.523209,-0.151996,0.40294,0.396092,-0.132695,-0.186679,0.14281,-0.600726,0.202757,-0.0628047,-0.140129,0.500675,-0.180794,-0.0423718,0.242517,0.48595,0.219075,-0.465259,-0.126059,-0.270778,0.397684,0.302589,0.0562399,0.479158,0.0575536,-0.00771658,-0.305101,0.660635,0.165276,-0.212269,0.5784,0.12031,-0.488231,-0.590973,-0.472125,-0.050835,-0.0613358,0.0578404,-0.572311,-0.124159,-0.650501,-0.147578,0.115565,0.379591,0.0372767,0.0350058,0.229783,0.0994365,-0.406442,0.138335,0.111605,0.029461,0.491454,-0.568851,-0.311617,-0.0922788,-0.0293988,0.137938,0.0198342,-0.0310112,-0.182508,0.329847,-0.19208,-0.395321,-0.0967971,-0.2174,0.100515,0.108542,0.0902888,0.206137,-0.306132,0.141547,0.321759,0.205035,-0.269,0.35964,-0.122191,0.0968844,0.0809337,0.264773,-0.139762,0.0178056,0.273532,0.00320334,0.093101,-0.519157,0.344457,-0.460573,0.0568935,-0.105715,-0.27183,0.0968363,-0.125807,-0.239811,-0.105204,0.151797,0.190717,-0.559409,-0.0126285,-0.296889,0.332773,-0.05746,-0.311273,-0.00902019,-0.00940341,-0.198185,0.159641,0.0038423,-0.037962,-0.0375447,-0.24757,-0.316872,0.330293,-0.123569,0.0439739,0.350676,-0.326674,0.385954,-0.178681,0.305742,0.383165,-0.235268,-0.145635,-0.337102,
Article220,0.365547,-0.0430804,-0.748213,-0.265075,0.822494,-0.0117428,-0.00128797,-0.229243,0.234697,0.0873939,-0.290473,0.0109442,-0.177464,0.0472211,-0.273917,-0.107679,-0.415573,-0.412532,-0.119098,-0.55939,-0.630246,-0.13609,-0.321241,0.22129,0.0202513,0.949781,0.0113925,-0.137534,0.341841,-0.286846,0.0759828,-0.204938,0.345572,0.0474909,0.177061,0.252751,0.0445572,0.525138,0.360177,-0.767602,-0.0535205,-0.612761,-0.175665,-0.0504627,-0.249739,0.295355,-0.296132,-0.3775,0.102837,-0.124978,-0.454596,0.649075,-0.0633241,-0.0781501,0.308336,-0.136142,-0.419416,-0.335389,-0.151385,-0.341401,-0.0154722,-0.0970702,-0.0764787,0.358069,0.320417,-0.643206,-0.177655,0.373122,0.280303,0.175399,-0.427679,0.308075,-0.0688866,-0.133239,0.187521,-0.0379558,0.182937,-0.152239,-0.0149007,0.542834,0.118357,0.150992,0.359203,-0.222041,0.316587,0.067359,-0.00324209,0.203227,0.0371288,0.0180056,-0.131107,0.178987,-0.156986,-0.233165,-0.0835725,0.188389,-0.20402,0.0688839,0.120772,0.091043,-0.614917,0.499118,-0.409122,-0.27305,0.315418,0.0844472,-0.272078,0.118928,-0.150514,-0.101009,-0.164703,0.000218695,0.125622,-0.192771,-0.425968,-0.43409,-0.27266,0.262227,-0.0452739,0.397402,-0.17152,-0.0198499,-0.107411,0.166939,-0.356421,0.178611,0.243699,-0.327927,-0.0175713,-0.220089,-0.411547,-0.353583,-0.00116239,0.299715,-0.241418,0.0339214,-0.0992927,-0.248767,-0.358981,0.457952,-0.0541565,0.377542,0.522172,-0.150796,0.67003,-0.260393,-0.233526,0.204299,-0.00938659,0.0392553,-0.343376,0.483075,0.146512,-0.0950395,-0.124881,0.220753,-0.198338,-0.0118872,-0.0854777,0.344653,-0.272399,-0.0271223,-0.665434,-0.467689,0.409951,0.219511,0.515621,0.671706,-0.0311531,0.502222,-0.526784,-0.139085,0.296626,-0.491213,-0.221608,0.235902,-0.423507,-0.565048,0.203931,0.265254,0.243279,0.23251,0.449501,0.234209,0.390655,-0.488052,0.356259,0.189471,-0.29395,-0.489529,0.0889275,-0.00341813,-0.104395,-0.0637539,0.215405,0.49117,0.348869,-0.0243964,0.309335,-0.148884,
Article221,0.0270667,-0.0805362,0.0684673,0.208151,0.392535,0.0794764,0.454198,-0.274965,0.393678,-0.0891201,-0.0332638,-0.111708,-0.00526841,-0.544631,0.0453288,0.0843885,0.281143,0.321221,0.143543,-0.474918,-0.287456,0.403668,0.586401,0.28878,-0.102738,0.373915,0.0366099,-0.106676,-0.258432,0.266965,-0.739466,-0.132374,0.431,-0.266705,0.182181,0.524968,-0.0942309,0.367876,0.511482,-0.0281439,0.263652,0.334444,-0.520404,0.0287619,0.0251616,-0.163548,-0.446192,0.104777,0.106535,-0.529029,0.277655,-0.301014,-0.715972,-0.00404906,0.506699,-0.337138,0.0151396,-0.305117,-0.469576,0.113506,0.149558,0.233107,0.612147,0.160695,0.0506704,0.232604,0.35346,0.426433,-0.200412,0.246354,-0.342699,0.0994622,-0.454926,-0.380615,-0.117201,-0.040609,0.700711,-0.828928,-0.72946,0.703074,0.592237,0.0543911,-0.284529,-0.296496,-0.604897,-0.729218,0.293469,0.61249,-0.355135,0.13451,-0.596311,0.632806,-0.163769,-0.0956424,-0.23546,0.239216,0.486567,-0.302821,0.842365,0.106108,-0.595828,-0.4208,-0.0362828,0.146551,0.490356,0.194594,-0.462368,-0.262174,-0.151751,0.211633,-0.249491,-0.566189,-0.38264,0.092036,-0.25516,-0.389801,-0.226556,0.027797,-0.00832838,0.253959,-0.193287,0.091602,0.357638,0.989705,-0.312473,0.376278,-0.399554,-0.151335,0.663527,0.3246,0.0284448,0.0559667,-0.152361,0.207084,0.274755,-0.193675,-0.470437,-0.541461,-0.203663,0.131852,-0.911243,0.57074,0.774337,0.0496629,0.0105774,-0.411079,-0.913432,0.636518,-0.38833,0.301254,-0.629277,0.992825,-0.0299754,0.910344,0.0839932,0.76061,-0.405978,0.34089,0.732265,0.609699,-0.756469,-0.616016,-0.452502,0.302726,-0.00773192,-0.0893703,0.175008,0.484645,0.349671,0.913784,0.51964,-0.0808692,0.749582,-0.418776,0.207082,-0.250905,-0.0905092,-0.702269,0.728589,0.00582914,0.355013,-0.410392,0.260928,0.677152,0.399632,-0.340032,0.412709,-0.713943,0.385569,0.45795,0.256584,-0.293034,0.112208,-0.332593,0.0921843,0.302736,0.69704,-0.573787,-0.213795,-0.674375,
Article222,0.581499,0.563081,-0.366247,0.210859,0.659352,-0.233804,0.705486,-0.307791,0.199219,-0.0940389,0.453839,-1.02778,-0.339076,0.358811,0.116238,0.201145,-0.0248482,-0.188112,-0.198121,-0.700002,0.32075,-0.119838,0.116317,0.0978142,0.274182,0.221144,0.278857,-0.0313404,-0.267064,-0.637037,-0.315088,0.180513,0.0635355,-0.297515,0.565565,0.392024,0.123979,0.564561,0.125849,0.411551,0.329033,-0.096903,-0.433808,0.388772,0.00418614,-0.061038,-0.334191,0.0445962,0.319297,-0.00218408,0.134498,0.280049,-0.706918,-0.0884271,-0.116587,-0.453947,-0.0404885,-0.430911,-0.613269,0.268207,-0.338844,-0.224595,0.123142,0.208107,0.201332,-0.122087,0.148256,0.815013,0.0373591,-0.397658,-0.406648,0.544842,-0.225322,-0.564374,-0.136109,0.495034,0.300197,-0.146021,0.0318973,0.333461,0.228099,0.152331,0.153719,0.208903,-0.29273,0.135275,-0.189706,1.20271,-0.248405,-0.0611802,-0.0172881,0.281769,-0.185107,-0.404426,-0.335064,-0.0740102,0.317434,0.404818,-0.00817705,0.569667,-0.195928,0.302285,0.364781,0.474831,0.470372,-0.459765,0.361928,-0.177677,0.102684,0.206586,-0.491216,-0.310209,-0.624464,0.193728,0.0406315,-0.130553,-0.894119,-0.222623,-0.081194,0.166639,-0.492629,0.356219,0.343948,0.138491,-0.653641,-0.374474,-0.0424741,-0.135962,0.546106,0.053,-0.332412,-0.511523,0.0750083,-0.111667,-0.0681018,-0.196471,0.00131841,-0.237897,-0.476221,-0.526807,-0.330986,-0.405813,0.389596,-0.261442,-0.0671426,0.118439,0.0450741,0.317005,0.0369845,0.00254898,-0.422835,0.256097,-0.459184,-0.107842,0.0389854,0.310073,-0.664859,0.20793,0.370596,0.205448,-0.498905,-0.175431,0.0251336,-0.303904,-0.402968,0.0480879,-0.798538,-0.21286,0.36545,0.774567,0.218625,-0.342432,0.34207,-0.155538,0.0552836,-0.325401,-0.0203308,-0.124047,0.282447,0.337604,0.414882,0.0534342,0.121042,0.295598,0.0477786,0.166708,0.109535,-0.163075,-0.290323,0.141602,0.394254,0.555729,-0.0664887,0.119617,-0.22241,0.410343,0.144578,0.0487909,-0.303668,-0.918073,
Article223,0.121296,0.330724,-0.299417,0.0550476,0.384221,-0.484775,0.368315,0.172143,0.350209,0.261443,0.215798,-0.627095,0.203605,0.149681,-0.0111091,0.0404581,-0.0555323,-0.436587,-0.227937,-0.56173,-0.0435003,0.224043,0.307804,0.295658,-0.148766,0.116007,0.0447557,0.129088,0.320662,-0.426902,-0.358223,0.185241,-0.0118537,-0.44754,0.350353,0.554037,-0.026429,0.211346,-0.235368,-0.219603,-0.0603016,-0.113457,-0.422589,0.288482,-0.403202,-0.196889,0.207652,0.261628,0.380871,0.42192,0.06364,0.517878,-0.775266,-0.580722,-0.376982,-0.417526,0.186099,-0.537567,-0.864396,0.531833,-0.19667,0.0690232,0.274761,0.239084,0.28977,-0.550279,-0.264023,0.473663,0.224818,-0.589906,-0.611617,1.08647,0.18012,0.0824385,0.0580723,0.403137,0.53403,-0.422967,0.173032,0.423031,-0.413137,0.0162906,-0.0462972,-0.445172,0.552322,-0.334567,-0.110116,0.601863,0.0461174,0.342685,-0.0804561,0.319198,0.195319,-0.455401,-0.456514,0.0797712,0.323924,-0.0371822,0.200894,0.24128,-0.145925,-0.117857,0.305158,0.513891,0.297025,-0.114936,0.250088,0.0213879,-0.382183,-0.0534098,-0.494479,0.101057,-0.0411682,-0.338118,-0.404471,-0.0694349,-0.214689,-0.311504,0.110325,0.545733,0.122554,-0.0150361,0.382502,0.169206,-0.207591,0.25452,0.453565,0.27472,0.517566,-0.0305816,-0.216835,-0.225521,-0.293698,0.342154,0.48299,-0.0494085,-0.297451,-0.124107,-0.00454784,-0.174871,-0.330657,-0.132035,-0.106687,-0.0800426,0.469994,0.0826095,-0.365354,0.400915,0.0923084,0.046318,-0.23098,0.347623,-0.427712,0.35376,-0.0540299,0.613131,-0.548407,-0.146441,0.335473,-0.149137,-0.0891153,-0.316451,-0.0347922,-0.299141,0.0214879,-0.423808,-0.0456021,-0.132198,-0.00283525,0.147584,-0.371019,-0.124192,0.321722,-0.752941,0.0966211,-0.488942,0.00723692,0.148731,0.0713643,0.145501,0.387509,0.161399,0.328988,0.283953,-0.145414,0.0265187,-0.210573,-0.437924,0.320184,-0.240679,0.260917,0.365955,-0.67995,-0.114161,0.473296,0.0912096,0.318604,-0.522138,0.158503,-0.451031,
Article224,-0.0301053,0.380891,-0.398832,0.0747381,0.531052,-0.634592,0.688249,0.100646,0.379537,0.0815824,0.140627,-1.04175,0.295722,0.287793,0.0502032,0.00231722,-0.342618,-0.805111,-0.360222,-0.590028,0.0710141,-0.107611,0.68718,0.417744,-0.143449,0.0619565,0.0817937,0.0833583,0.341302,-0.6284,-0.29579,0.0330653,-0.183577,-0.307923,0.412564,0.89032,-0.0414902,0.227068,-0.314323,-0.401099,0.142576,-0.259803,-0.589185,0.573187,-0.557304,-0.454602,-0.0735775,0.29217,0.678277,0.836471,0.124857,0.590671,-0.479097,-0.570466,-0.281261,-0.579186,0.257185,-0.378149,-1.03128,0.301257,-0.313135,0.0277768,0.107521,0.282401,0.34591,-0.438598,-0.39419,0.486606,0.125333,-0.814508,-0.465327,1.25401,-0.132331,0.193204,0.0509467,0.849252,0.658184,-0.172595,0.565291,0.538598,-0.180201,0.0327699,0.39502,-0.533612,0.958036,-0.407176,-0.357367,0.928022,0.103338,0.286847,0.123662,0.43546,0.493832,-0.704164,-0.703009,0.12,0.154646,0.251964,0.199801,-0.0519205,0.0948128,-0.246824,0.514892,0.625743,0.37978,0.0550956,0.344836,0.336775,-0.180428,-0.270874,-0.69026,-0.0892398,-0.178848,-0.425555,-0.645142,0.110785,-0.439033,-0.38193,0.0849952,0.719191,-0.0831529,0.0301412,0.743461,0.345805,-0.362543,0.242158,0.590258,0.323056,0.680985,-0.234532,-0.451708,-0.394977,-0.159268,0.0222908,0.431829,0.0315785,-0.127946,-0.0998381,-0.150394,-0.439941,-0.23702,-0.300373,-0.0651678,0.140581,0.216861,0.215351,-0.00161312,0.425167,0.382527,0.0333566,-0.276937,0.100573,-0.380226,0.564716,-0.265277,0.886425,-0.651428,-0.0215311,0.306793,-0.0896728,-0.2536,-0.252821,0.25113,-0.326681,-0.181359,-0.492312,-0.142297,-0.326219,-0.179877,0.241806,-0.508296,-0.291553,0.197209,-0.572599,0.199093,-0.681349,0.179713,0.0984346,-0.12455,0.0647821,0.599486,0.0521893,0.290763,-0.136854,-0.229738,0.357193,-0.351612,-0.48385,0.4598,-0.0980546,0.21165,0.64736,-0.480514,0.0766188,0.455585,0.0498015,0.12544,-0.481175,0.45121,-0.264802,
