ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article103,0.0699323,0.0731849,0.096069,0.0556825,0.0651414,0.0236624,0.0256623,-0.0290501,-0.00665288,0.00248232,0.04615,-0.0874406,0.0303168,0.0383906,0.0901074,0.00916796,0.0412049,0.0572343,-0.0463706,-0.119466,-0.0268933,0.120446,0.122626,0.0204269,-0.0811199,0.0625353,-0.0427475,-0.00361747,-0.0299555,-0.0173549,0.0220057,0.0321643,0.0223264,-0.109243,0.0211265,0.141001,0.0146255,0.00365494,0.00863133,-0.0187596,0.0181582,0.0120109,-0.160479,0.00785533,-0.0969819,-0.0690851,0.0336553,0.0205428,0.0252984,0.042141,0.050173,0.0975986,-0.187958,-0.0668237,-0.00558172,-0.0505291,0.0417518,-0.0746496,-0.122688,-0.0192916,-0.0270375,-0.0424218,0.0784413,-0.0728852,0.0627746,-0.082536,0.0101067,0.142343,-0.0145166,-0.0600397,-0.0500035,0.142857,-0.0160349,-0.0187678,0.0445352,0.0656733,0.0320024,-0.0693114,-0.0611147,0.135959,0.0360613,-0.0478496,-0.0448327,-0.124933,-0.0218848,-0.123972,0.0558381,0.149986,-0.0115769,-0.0716179,-0.0501248,0.089342,0.145668,0.0071058,-0.0329162,0.0172887,0.0779426,0.00402788,0.101247,0.0241219,-0.0484433,-0.0827637,0.0342681,0.0876465,0.0296985,0.0160623,0.0228985,-0.000942772,-0.102457,-0.0308421,-0.161802,-0.00930227,-0.0627952,-0.0740141,-0.0454551,0.00260432,-0.144048,-0.0615967,0.0100367,0.0667245,0.131544,-0.0271618,0.0373897,0.0679869,-0.0783662,0.104625,-0.0216008,0.104596,0.165827,0.0804135,-0.055245,-0.00192829,-0.0271533,0.0417674,0.0221251,-0.0171065,-0.0554306,-0.0482096,0.0357963,-0.0793144,-0.0932878,0.0731392,0.0558003,0.0189413,-0.0105746,0.0765962,-0.056386,0.10263,0.00493039,0.0228657,-0.0783389,0.0600801,-0.0144874,0.111312,0.115213,0.101693,-0.0312547,0.0762252,0.114199,0.0886906,-0.0401499,-0.113102,-0.0322306,-0.073608,0.0567485,0.00894555,0.0480079,0.0558958,0.0535193,0.0593696,0.0335569,0.00142369,0.091575,-0.074022,0.0991054,-0.115918,-0.00608517,-0.0468061,0.00871829,-0.122504,0.0989412,-0.0965187,0.0719473,0.069083,-0.0653848,-0.027652,0.0214654,-0.0626445,0.0689154,-0.0548599,0.0582406,0.0318432,-0.0665834,-0.0665908,-0.0193926,0.037749,0.092563,-0.0968439,-0.0550573,-0.121129,
Article104,0.139206,0.142819,0.00410419,0.0331299,0.114391,0.0709352,0.0309212,-0.150622,0.0768591,0.0407633,0.0207412,0.00276064,-0.0520912,-0.0285927,0.0203154,0.0927183,0.000573913,-0.00566589,-0.0516712,-0.0432927,-0.132252,0.0841283,-0.0263541,0.0999253,-0.0724439,0.110648,0.0544981,-0.0150771,-0.0329084,0.0106702,0.00825715,0.120147,-0.000839434,-0.0394625,0.0856723,-0.0547918,-0.048946,0.0567428,-0.0406638,-0.00989924,0.0802917,0.124697,0.0394385,0.0530342,-0.0261819,0.0879335,0.0253793,-0.0288768,0.00231575,-0.0303828,0.089231,0.0282751,-0.111274,-0.00785556,0.10546,-0.00836404,0.0834767,-0.0444748,-0.0715247,-0.063243,0.0220829,0.0123844,0.152023,-0.0573455,0.0289776,-0.078107,-0.0305399,0.112844,0.0203458,0.000450214,-0.0458182,-0.0361399,0.0122013,-0.0304931,0.0233011,-0.0415185,-0.125514,-0.159594,-0.0725604,-0.0842387,0.130043,0.0248328,-0.0369809,-0.14547,-0.0978531,0.0500453,0.057749,-0.0230155,-0.00117372,-0.0329884,-0.131162,-0.0828473,-0.0630341,-0.0713965,0.0484631,-0.0676501,0.0519918,-0.00886376,0.0857483,-0.0181522,-0.0718086,-0.00634228,0.0317855,-0.0198693,-0.107639,-0.0374328,-0.0831943,-0.0362159,0.0111846,-0.0678662,0.00267973,0.0233218,-0.0209138,-0.00925152,-0.169571,-0.0995259,-0.0566123,0.0152566,0.0169192,0.164409,0.0324647,-0.0487075,-0.00789216,0.0802636,-0.0214456,0.0842702,0.00437541,-0.0211933,0.090309,-0.0109597,0.0882377,0.0693589,0.0523773,0.107995,-0.0874934,-0.0156705,-0.0331478,-0.0830093,-0.092634,-0.0743674,-0.0530128,0.0371104,0.0707448,-0.0388927,0.0160932,0.0298018,-0.10665,0.159215,-0.0444031,0.0485746,-0.165278,0.0230764,0.0104157,-0.0218404,0.0716112,0.080895,-0.101932,0.118757,0.0164992,0.137016,-0.0241256,-0.00249385,-0.12672,-0.0309546,0.114209,0.0372757,0.0358356,0.0510081,0.0826799,0.228126,0.022405,-0.0235577,-0.0196529,0.0329845,0.125514,-0.0267315,-0.105448,-0.0160473,0.0381007,-0.106874,0.0701818,-0.0150859,-0.0382597,0.00313706,-0.0238289,-0.0817068,0.0185935,0.0241436,0.0611607,-0.00431371,0.0391586,-0.00848887,0.00866417,-0.0495898,-0.0466553,-0.0335446,0.0760609,0.0266084,-0.0330828,-0.056447,
Article105,-0.0365001,0.0375407,-0.0735754,0.0627908,0.0245939,-0.016472,-0.00737201,-0.0245246,0.0697697,-0.0478887,-0.0735647,-0.0628119,0.0211742,0.113964,0.0621189,-0.0501057,-0.0913427,-0.0308189,-0.0254684,-0.0828937,-0.0591811,0.0241296,0.0541649,-0.0153649,-0.191265,0.0613281,-0.041888,-0.0189565,0.094627,-0.101472,0.112443,-5.55406e-06,0.0704401,-0.0055558,-0.127609,0.171785,0.042716,-0.0242154,0.0961307,-0.108908,-0.0177533,-0.0714822,-0.151106,0.0524077,-0.10066,-0.0300632,-0.0202694,-0.103478,-0.00422759,0.0189688,-0.0476881,0.0823893,-0.0265152,-0.0455163,0.000681843,-0.0840592,-0.0656556,0.036187,-0.0719331,-0.0134411,-0.0434981,-0.0147236,-0.0888989,-0.111854,-0.00110562,-0.0741838,-0.00482483,0.0921744,0.00996951,-0.151366,-0.0373942,0.139061,0.0157003,-0.0218218,-0.00556859,0.0285378,0.0138704,0.0122309,0.0338775,0.0958596,0.115073,-0.0331907,0.0837406,-0.0611212,-0.000101011,-0.0751329,-0.0385988,0.0519095,0.0941816,-0.0950964,-0.00516225,-0.00377122,0.140755,0.0649216,-0.00105639,0.218478,-0.0182576,0.142494,-8.77133e-05,-0.0776576,-0.0531556,0.0461818,0.0218649,-0.0183828,-0.00138862,-0.0252558,0.0161479,0.0240309,-0.0299818,-0.0394933,-0.168194,0.0255249,0.0447812,-0.103429,-0.00246994,0.0155832,-0.177816,-0.0647,-0.0377228,0.0168189,0.0715334,-0.0186974,0.0120055,0.122173,-0.120768,0.128963,0.0216203,0.0871792,0.142172,-0.0120021,-0.10137,0.0386508,-0.00707528,-0.0558715,-0.0766099,0.0808298,-0.039434,-0.145693,0.0286099,0.116486,0.0862052,0.0861007,-0.0546752,0.000506861,0.0305806,-0.0333091,0.054751,0.0860962,0.0354565,-0.0184823,0.00672159,-0.0728857,0.0619575,0.075752,0.0301046,0.144487,-0.0166654,0.0265529,-0.000679212,0.0508478,-0.0368823,-0.0362996,-0.0894558,-0.101019,0.0230505,0.0617638,0.1016,0.132582,0.0839256,0.0262177,0.022076,0.045872,0.0410997,0.000927015,0.0621019,-0.0939697,-0.0342652,-0.00841361,-0.0813267,-0.0374345,0.10203,-0.0611709,-0.0415109,0.066552,0.011284,-0.00251655,0.0645062,-0.0189724,-0.0231606,-0.0272425,-0.0591598,0.0126619,-0.061522,-0.0538916,0.0575219,0.0793312,0.0444762,0.009288,0.0428816,0.0830809,
Article106,0.073971,0.0656527,-0.0274269,0.0500693,0.0943215,-0.03382,-0.0296813,-0.108594,0.0798732,-0.0395692,-0.0206698,-0.0155245,-0.1332,-0.0136943,-0.0155296,-0.0395878,-0.058829,-0.0570894,-0.00910188,-0.119086,-0.0518431,0.0308952,0.0274809,0.119777,0.0214325,0.148715,-0.0924394,0.0106984,-0.0847302,0.00701708,-0.0908039,-0.0256951,0.0822132,-0.0623212,0.0152,0.0662673,-0.012649,-0.0106726,-0.0232226,-0.0350595,-0.1218,0.00586738,-0.111402,0.0167898,-0.0700329,-0.00717863,-0.103944,-0.0919463,0.0577093,-0.0822337,0.070451,0.0989444,-0.0806148,0.0577056,0.0275434,-0.0464775,0.0436176,-0.0856642,-0.107631,-0.023879,0.000805629,0.069909,0.0414562,0.0973524,0.0820991,-0.0590872,-0.0167515,0.0824578,-0.0545855,-0.0178974,0.0563289,0.00961319,0.0686687,-0.0681125,0.0466179,-0.000982442,-0.0123761,-0.05417,-0.091441,0.0813384,0.0579067,0.0441519,0.0335137,-0.00541115,-0.0977142,0.0300241,0.0438806,0.0565036,0.0659615,0.0280263,-0.111544,0.0229224,-0.0318094,0.0761438,-0.103301,0.0415548,-0.0386274,-0.0426248,0.0460295,-0.0954328,-0.224499,0.0102379,0.0669514,-0.0226004,0.0262198,0.0185901,-0.0420281,-0.00828183,0.0501205,0.0268305,0.000675714,-0.0420542,0.0105235,-0.0227555,-0.0377132,-0.0254327,-0.0513204,-0.0384567,-6.51532e-06,0.0692006,-0.0284813,0.0697143,-0.0253802,0.100236,-0.067257,0.0994986,-0.0242348,-0.0643486,0.0979122,-0.0101737,-0.0268432,-0.0134525,0.000411364,0.00963538,0.0462548,0.0209169,-0.109871,-0.155267,0.0166988,0.0702203,-0.0775265,0.110453,0.150863,-0.0500127,0.0624812,-0.08516,-0.0439624,0.13863,-0.074034,-0.0510596,-0.0855739,0.12059,-0.0407313,-0.0044852,0.0700372,0.0743128,-0.0829546,0.074127,0.0287907,0.0729376,-0.158525,-0.0110624,-0.187801,-0.0206846,0.075017,-0.0283369,0.0670064,0.0720652,-0.0179205,0.250623,-0.0206189,-0.00374032,0.117254,-0.0358427,0.0500524,0.110823,-0.0930694,-0.0545008,0.173947,-0.0295489,0.0409056,-0.0465027,0.0527586,0.0942468,0.0102366,-0.0660453,3.88462e-05,-0.0190526,-0.0337083,-0.0410441,0.0110748,-0.00240312,-0.0364314,-0.111947,0.0496255,0.0797075,0.0789694,0.0487747,0.0166361,-0.0879612,
Article107,0.0261147,0.03392,-0.0769337,0.042548,0.0898655,0.0174466,-0.0109981,-0.180664,0.110164,-0.0812318,-0.00561527,0.0946488,-0.0836182,-0.00300564,-0.0506053,-0.0630642,-0.0777474,-0.00106358,-0.0242761,0.00680345,-0.0997998,0.013798,0.013457,0.044964,-0.121532,0.121279,0.0617674,-0.0168056,0.088754,-0.00087486,0.0302592,-0.0217065,0.0875465,-0.0488896,0.0671871,0.0611719,0.00991591,0.00607644,0.0422844,-0.0559806,-0.0492345,-0.0313824,-0.0872792,0.0354169,-0.0203985,0.0185392,0.0163712,-0.0485953,0.0133229,-0.125445,-0.0210217,0.129241,-0.0258037,0.0497178,0.0899309,-0.00460628,-0.0572387,-0.0125424,-0.0171867,-0.077472,-0.00654155,-0.0157924,-0.0417176,-0.131363,-0.0466476,-0.0218899,-0.0893043,0.08971,0.0418169,0.032741,-0.04306,-0.0258541,-0.0310463,-0.0414986,-0.0104729,-0.131661,-0.0442031,-0.0754873,-0.0558646,0.06755,0.187842,0.0178492,0.0386969,-0.0904986,0.0220691,0.0682924,-0.00102595,-0.0779131,0.0480951,-0.10109,-0.123044,-0.0778929,0.0296187,0.0350385,0.11148,0.0629349,-0.0688806,-0.0319131,0.0347488,-0.0424013,-0.0743549,0.0393319,-0.0659655,-0.0763032,0.0224989,-0.0546537,-0.0461402,0.0707311,0.114473,0.0210509,-0.0394753,0.0377315,0.0844503,-0.0713074,-0.0126574,-0.0290795,-0.0349979,-0.0106536,-0.00777465,0.0345153,0.0207556,-0.0046282,-0.0351622,0.107287,-0.0732594,0.165126,-0.0209918,0.0263724,0.142854,0.0197508,-0.0252588,0.12568,0.0715086,0.0413763,-0.0935026,0.00686244,-0.0237562,-0.0709194,-0.0760635,0.0454845,-0.0609539,0.128348,0.0163717,-0.0387565,0.122548,0.0182819,-0.0174298,0.092192,0.0333092,-0.0105911,-0.0229241,0.0292963,0.0795783,0.0312996,0.0447905,0.144531,-0.0476227,0.0772108,0.00811301,0.133614,-0.0325501,0.0148228,-0.163664,-0.0570434,0.148351,0.125984,0.139731,0.249028,0.0431996,0.13655,0.0615485,-0.000455034,0.0158877,0.0689971,0.0100704,0.00201459,-0.113534,-0.0179793,0.058705,-0.112647,0.097,-0.00689155,0.00363213,0.0913232,0.0387086,-0.0019303,0.0806201,0.0333992,-0.0376176,-0.0470414,-0.00900301,-0.0158049,-0.0810366,-0.0152069,-0.0218607,0.150473,0.065606,0.0577086,0.00602789,-0.016033,
Article108,0.0439036,0.0305229,0.0444736,0.0231889,0.0462623,0.0809719,-0.0387305,-0.139393,0.14065,0.0533737,0.0163032,0.0446117,-0.116049,-0.00591913,-0.0108732,-0.0564738,-0.11096,0.000951571,-0.0523088,0.0649677,-0.0905545,0.00815958,-0.075365,0.0417531,-0.184202,0.118324,0.0365179,0.0485246,0.108644,-0.00156208,0.0122729,0.0404075,0.0642243,-0.0297186,0.0371491,0.0526821,0.0472913,-0.00768596,0.0151379,-0.0850039,-0.129572,0.0416036,-0.0212973,0.11342,-0.0246021,-0.0544202,0.0458159,-0.109452,-0.0403917,-0.0507326,0.0587922,0.0366781,-0.144457,0.0185202,0.0138252,-0.0403607,0.029716,-0.0434469,-0.110459,-0.0326363,-0.0113075,-0.00753801,-0.0353852,-0.11627,-0.0354057,-0.0137785,-0.123333,0.151223,0.0461733,-0.045299,0.0205965,0.00396153,0.0765367,-0.0027794,0.0476792,-0.150479,-0.100273,-0.0972778,-0.0157518,0.0125836,0.0965222,0.00149983,0.0035399,-0.0758173,0.0064684,0.0581508,-0.00672577,-0.0782877,0.0214713,-0.0976273,0.0151195,-0.0819555,0.0238839,0.0989411,0.0534465,0.0630344,-0.0120397,-0.0258255,0.028934,-0.0541936,-0.102626,-0.0167472,-0.0504228,-0.0261233,-0.0189882,-0.0164849,-0.0458824,0.0234262,0.117057,-0.0192569,-0.0413022,0.0294474,0.0887569,-0.00924059,-0.0261821,0.0160862,-0.0419171,-0.0712099,-0.0122198,0.00740734,0.00705695,0.0918111,-0.0479526,0.0929747,-0.0352011,0.176752,0.00698833,-0.0494922,0.0982941,0.0425613,-0.00575066,0.120613,0.0473976,0.010724,-0.0483204,0.00761802,-0.0438887,-0.0770043,-0.0695826,0.0379103,-0.0392547,0.138386,-0.0572772,-0.00375579,0.0998718,0.0206255,-0.0256752,0.130291,0.0466182,-0.00739901,-0.0823069,-0.0195111,0.0112377,-0.00932169,0.102267,0.110838,0.0265052,0.091497,-0.000322218,0.181983,-0.0224806,0.0277426,-0.15696,-0.0950847,0.209839,0.082727,0.149498,0.125946,-0.0322201,0.128853,0.0501429,-0.0379111,-0.024857,0.0544191,0.141858,-0.0243677,-0.0641977,-0.00857498,-0.0825246,-0.0777786,0.0388833,0.0581803,0.0387829,0.0348229,0.00287194,-0.0541315,0.0189374,0.0550564,-0.0196458,-0.0833879,0.0398711,-0.0283857,-0.123339,0.000900761,-0.0881924,0.122221,0.00950529,0.0880194,0.0109974,-0.0332273,
Article109,0.0864212,-0.0476157,0.0524172,0.00690159,-0.0447193,0.0230558,-0.00763751,0.0494825,0.0347857,0.00144146,-0.0156753,-0.0824607,0.112761,-0.00459136,0.0326146,-0.00895219,0.0296791,0.084163,-0.0108457,-0.0292912,-0.0217619,0.102161,0.0296817,-0.0575686,-0.0911572,0.016614,-0.0109891,0.0199002,-0.0394517,0.0439834,-0.119458,-0.027886,0.0305345,-0.0133055,-0.0202298,0.143455,0.077391,0.091239,0.0828591,-0.106386,0.0215527,0.0251741,-0.113251,-0.000399909,-0.0734799,-0.0893218,-0.0494469,-0.0801184,0.0270378,-0.0357369,-0.0455641,-0.040069,-0.0525472,-0.144223,0.0592852,-0.0578082,0.0304467,-0.00266369,-0.110162,0.0343279,-0.0316309,0.0338216,0.0583844,-0.0347761,0.000507654,0.00619297,0.079485,0.0821653,-0.0629358,-0.0455895,-0.0200902,0.0842493,-0.0392168,-0.00511908,0.0241404,0.054076,0.10876,-0.0709835,-0.0308458,0.0770001,0.0399938,-0.0409259,-0.0744233,-0.0362535,-0.0135437,-0.139175,0.0239548,0.197093,-0.0761244,-0.065848,0.0509762,0.087248,0.0247448,0.0580768,-0.089086,0.0802613,0.0898224,0.0164205,0.162039,0.00850743,-0.0994067,-0.0421148,-0.0082337,0.0116064,0.0953284,0.0236658,-0.0453956,0.0109345,-0.0688113,0.0459345,-0.0997066,-0.0393902,0.0254361,-0.0207248,-0.0358863,-0.0204081,-0.136996,-0.0253071,-0.0262028,-0.00381894,-0.00706603,0.114868,0.056062,0.133752,-0.0830176,0.0751307,-0.0419721,-0.0416337,0.134317,0.0071962,-0.000825191,0.0894118,0.00318289,0.00442472,0.0536729,0.0366897,-0.0730214,-0.0511805,0.0223969,-0.0176664,-0.0592127,0.0928816,0.0658434,0.0024225,0.0218929,-0.0396245,-0.108636,0.149779,-0.0830517,0.120248,-0.106543,0.0591816,-0.0137088,0.172068,0.0709084,0.168158,-0.0250537,0.0113416,0.107634,0.179623,-0.073639,-0.0402028,-0.0451901,-0.0142348,0.0527926,0.0173996,0.110504,0.107932,0.0907377,0.0343897,0.0760619,-0.0575463,0.0926643,-0.0632593,0.175543,-0.122964,0.0467766,-0.0907803,-0.011779,-0.00955353,0.0426277,-0.0383531,0.0578907,0.0756797,-0.0507315,-0.0743047,0.101161,-0.10255,-0.0228926,-0.0656405,0.0572185,-0.0139479,0.0292221,0.0410033,0.0225914,0.128797,0.0560413,-0.0782902,-0.0326939,-0.0914438,
Article110,0.125582,0.0893675,-0.121407,0.0490719,0.0765386,-0.0345951,-0.0108002,-0.0712011,-0.0124268,0.0369942,-0.0612429,0.00370348,-0.111197,0.0365563,0.0451675,0.042357,0.0457388,-0.0424963,0.00613445,-0.187334,-0.0690201,0.0544898,-0.0779798,0.0511237,0.0149226,0.090778,-0.0566755,-0.0215045,0.102224,-0.0775612,0.0516664,0.0738178,0.0215087,-0.0697375,0.0546982,-0.044843,-0.0432115,0.0338546,-0.0266467,-0.0346634,0.0105546,-0.0200032,-0.0505998,0.0107341,-0.0231806,0.0691434,0.0040826,-0.0428899,-0.0472479,0.0472485,-0.0426461,0.0984573,-0.0419604,-0.0359551,-0.00901528,-0.0272459,0.0309456,-0.0769471,0.0943632,0.0158373,-0.0838377,0.0199057,0.084258,0.0250502,0.0721048,-0.18729,0.0705089,0.105442,0.158657,-0.0740635,-0.135491,0.0777956,0.0388384,0.0216093,-0.0400371,-0.0204646,0.0113148,0.0341597,0.0696097,-0.0276729,0.0292301,-0.026855,0.053391,-0.00661921,0.0925936,0.0136968,-0.0373055,0.0902038,-0.0301895,0.0736939,-2.9151e-05,0.0301158,-0.00849712,0.00619651,0.0742742,0.013349,0.111167,0.0584185,-0.0949957,0.165286,-0.0836622,0.267228,0.0667408,0.0188431,0.0493889,-0.0752354,0.0356103,-0.0422758,-0.119284,-0.0316401,-0.0779131,0.0849137,0.0071822,-0.073658,0.0399214,-0.049789,-0.174181,0.0334147,0.0128559,0.0722052,0.0393831,-0.0538382,-0.083672,-0.120072,-0.0420481,-0.0142538,0.101213,-0.00759687,0.0206487,-0.0402647,-0.078373,-0.0845241,-0.0433441,0.135443,-0.172956,0.0284133,-0.0527647,0.068953,-0.137205,0.00620984,0.015398,-0.0155127,0.0274381,-0.0433595,0.104555,0.0513522,-0.0168247,0.0556949,0.0818366,-0.049144,0.0018567,0.0870696,-0.0602794,-0.0740266,0.0674194,-0.0922743,-0.0448682,-0.0473332,-0.153502,0.0609203,-0.00992167,0.0491214,-0.103347,-0.123688,0.0433866,-0.0576943,-0.0570116,0.0227564,-0.0195364,0.114106,0.0257868,-0.0460635,0.0390338,-0.13425,-0.0879084,0.039767,-0.0705252,0.0146226,-0.0347063,0.0304344,0.0532246,0.0172564,0.0543395,0.0662555,0.00359642,-0.0196042,-0.0487857,0.034409,-0.119137,-0.0802163,0.0158242,-0.0111024,-0.0957809,-0.0409788,0.0241858,0.011152,0.113225,0.00266031,-0.0294995,-0.0620308,
Article111,-0.0439226,-0.00439657,-0.0463038,-0.035092,0.0169404,-0.0234627,0.00328416,-0.0407999,0.0820747,-0.041761,0.211796,-0.14886,0.0636904,0.107244,0.087961,0.0342013,-0.0569041,-0.0818954,-0.0503313,-0.0684268,0.00306937,-0.0230519,0.080853,-0.0332342,-0.0667058,0.00614117,0.0345638,-0.046281,0.0493059,-0.114191,0.0484571,0.00251369,0.0190637,-0.0805238,0.12024,0.17358,0.0444879,0.107646,0.05523,-0.0362264,0.0199743,-0.0593256,-0.154719,0.0454699,-0.0782602,-0.0873419,0.0793175,0.0153631,0.0415325,0.0596482,-0.0381703,-0.0107512,-0.0981279,0.0389669,-0.00634683,0.00732736,-0.0796156,-0.0532421,-0.114203,0.0149549,-0.0788773,-0.0874725,-0.0581825,-0.103798,-0.0216393,-0.0344724,-0.0715692,0.0838859,0.0638291,-0.0614374,-0.0508222,0.0761097,-0.133463,-0.00902787,-0.0165003,0.0442342,0.0913517,0.000585487,0.078422,0.122398,0.0212899,0.0136615,0.0388562,0.00971129,-0.0036158,0.00165828,-0.0910323,0.0844217,0.0205419,-0.046361,0.0249389,0.0384416,0.0535515,-0.0345787,-0.0522395,0.0840687,-0.0212016,0.141869,0.0445868,-0.0129667,0.0252583,-0.00140569,-0.0180599,0.0556595,0.114186,-0.0807778,-0.0197728,0.0296603,0.0423921,-0.00951629,-0.131196,-0.0272536,-0.0487611,-0.0928969,-0.0520282,-0.0261702,-0.153503,-0.018377,-0.0551574,0.0568382,0.0769689,0.0029217,0.0987382,0.105688,-0.105731,0.0806142,0.0266141,0.112718,0.175727,0.00929283,-0.0507722,0.0655462,0.0446498,-0.0967186,0.00954239,-0.0887995,0.0479402,-0.0813369,-0.0284062,-0.026096,-0.0220514,-0.0752698,-0.0140656,-0.027092,-0.00549327,0.01019,-0.113951,-0.0218082,-0.00427912,0.02803,-0.0284663,-0.0449115,0.00222617,0.0411547,-0.0216925,0.236133,-0.107007,-0.047194,0.0794675,0.0130646,-0.053224,-0.0462954,-0.0235815,-0.0438414,-0.038559,0.114638,0.0420072,0.152061,0.0739368,-0.0831902,0.00291971,-0.0494118,-0.0250987,0.0149557,0.142399,-0.193706,0.0324431,0.0329271,0.0307739,-0.0523981,0.125351,0.0195323,0.0974458,0.0516651,0.018664,0.0323564,0.113973,-0.0247062,-0.0319866,0.0136068,0.0375804,0.00586476,-0.0106472,0.107271,-0.01777,0.0852348,-0.0101686,-0.013496,-0.0323332,-0.0673599,
Article112,-0.0156171,0.0180623,-0.0405862,-0.156456,0.0150492,-0.00960948,-0.0328292,-0.0455607,0.000777641,0.07194,0.165952,-0.0321772,0.0360702,-0.0961666,-0.0209823,-0.0728145,-0.072375,-0.0285775,-0.0376835,-0.0932347,-0.0345997,0.0700341,0.0253073,0.0647813,-0.0258018,0.0279463,-0.0124344,0.0941106,0.00182345,-0.0840219,0.0162848,-0.0303576,0.0254531,-0.136389,0.128746,0.102393,0.0727518,0.0665716,0.0748414,0.0390609,0.0856786,-0.00488527,-0.0769448,0.0348936,0.0642805,0.0300362,0.0973024,0.00988728,0.0115265,-0.0590283,0.0320047,-0.0387881,-0.103281,0.0763454,0.0435398,-0.0349959,-0.0269948,-0.162289,-0.067539,0.12132,-0.0629126,-0.0544674,-0.0327856,-0.00360517,0.0882886,-0.0286675,-0.0531908,0.113457,-0.0420319,0.0531838,-0.0940803,0.0391232,-0.0921647,0.0530381,0.0297811,-0.0398197,0.123169,-0.117552,-0.0110474,0.0425474,0.00311571,0.148034,-0.0548194,-0.0520991,-0.038417,0.0106088,-0.0199219,0.0854171,-0.00190782,0.0176056,-0.0502994,0.0322564,-0.0687251,-0.0238571,-0.0525787,0.109922,0.0366438,0.0252398,0.0997126,0.0188464,-0.009079,-0.0190606,-0.00601155,0.04105,0.0956589,-0.0274719,-0.130254,0.0494491,0.0010332,0.0863084,-0.062272,0.049194,0.0327035,-0.0563336,-0.0880966,-0.0448289,-0.191919,-0.0456685,0.0395419,0.121504,0.0689707,0.0270754,0.0442907,0.0792365,0.000722494,0.0975514,0.034805,-0.0626776,0.113465,0.0739456,-0.0231124,0.0464842,0.0280251,-0.029858,0.0694033,-0.0843373,-0.0860495,-0.143254,-0.0072435,0.0431744,-0.139588,-0.0451909,-0.00570879,-0.0388537,0.0558706,-0.0185852,-0.0946889,0.0593488,-0.117064,-0.00452032,-0.058489,0.0748453,-0.103725,0.0144722,-0.0255278,0.178455,-0.0821963,-0.0618905,0.114383,0.0439144,-0.0473621,-0.0359123,-0.0525714,0.0192934,-0.0423526,0.14289,0.0527337,0.00732355,0.0843515,-0.0181831,0.0403819,-0.00832509,-0.0245251,-0.0416782,0.0384726,-0.0886592,-0.0210609,-0.035494,0.121456,0.0170719,0.10573,0.0592012,0.132953,0.114348,-0.0277113,0.0131353,0.162745,-0.0236359,-0.136924,-0.0403493,0.059474,-0.0253696,-0.0592193,-0.0290355,0.0997992,0.0630404,0.0224214,4.93636e-05,0.00835358,-0.141587,
