ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article118,0.578054,0.166513,0.701188,0.624709,0.220103,0.2177,0.458659,0.867212,0.549995,0.823223,0.423964,0.612646,0.562167,0.588604,0.211513,0.659078,0.483903,0.567918,0.293333,0.414181,0.533805,0.663374,0.718149,0.413351,0.617779,0.825592,0.207618,0.462923,0.488586,0.730392,0.288326,0.498651,0.217022,0.689002,0.609,0.51036,0.461595,0.715329,0.392486,0.449283,0.486826,0.526152,0.707998,0.692873,0.520696,0.297365,0.65714,0.717423,0.77783,0.657243,0.423811,0.476336,0.437401,0.0770109,0.390687,0.816295,0.388642,0.583748,0.584183,0.517456,0.735077,0.529074,0.41916,0.396976,0.447293,0.248289,0.550985,0.0307728,0.503531,0.532884,0.530466,0.428889,0.714368,0.635172,0.57428,0.675132,0.460824,0.326007,0.435138,0.590892,0.35794,0.36566,0.491181,0.26934,0.577658,0.32104,0.498236,0.428145,0.520148,0.442742,0.674725,0.316517,0.499448,0.379426,0.241594,0.11934,0.783809,0.477661,0.55419,0.613098,0.454496,0.460783,0.340614,0.600469,0.589609,0.947338,0.715275,0.700885,0.285189,0.226529,0.273465,0.551828,0.594239,0.417403,0.503315,0.729657,0.726545,0.754139,0.732232,0.434557,0.555527,0.627305,0.520799,0.411622,0.329823,0.4944,0.554585,0.368953,0.195549,0.476365,0.573397,0.679182,0.504676,0.706898,0.740086,0.529511,0.741083,0.865161,0.375195,0.336511,0.558947,0.739186,0.405668,0.330031,0.690692,0.615854,0.360026,0.455615,0.55776,0.848163,0.260392,0.67314,0.425558,0.590874,0.53751,0.44767,0.602702,0.222068,0.654691,0.289512,0.68273,0.564407,0.680347,0.634499,0.606847,0.423748,0.374361,0.264642,0.451822,0.347483,0.201661,0.453288,0.458445,0.597099,0.526421,0.386657,0.664317,0.490036,0.521085,0.147826,0.668015,0.588323,0.531082,0.418565,0.393681,0.701558,0.266993,0.504976,0.584631,0.348832,0.492529,0.396616,0.482639,0.567491,0.314295,0.531753,0.802339,0.426419,0.649775,0.675729,
Article119,0.619369,0.50421,0.388087,0.600246,0.394226,0.458497,0.330233,0.551786,0.319002,0.534518,0.224164,0.546455,0.400284,0.906698,0.557628,0.60934,0.714405,0.494792,0.70722,0.0999653,0.555943,0.653629,0.41742,0.396845,0.775469,0.355186,0.235891,0.317302,0.492978,0.245023,0.654847,0.598641,0.387533,0.456563,0.549501,0.317921,0.486592,0.62449,0.42902,0.525809,0.597333,0.313836,0.300441,0.265829,0.486307,0.639083,0.332378,0.366759,0.534862,0.701869,0.426106,0.484899,0.677144,0.490796,0.462213,0.531936,0.396116,0.360042,0.80512,0.337237,0.273759,0.614917,0.482172,0.480828,0.461528,0.293383,0.600355,0.342834,0.790961,0.373381,0.429652,0.552294,0.370178,0.726217,0.343195,0.531114,0.62531,0.635896,0.757359,0.368523,0.372397,0.189666,0.679775,0.679064,0.639278,0.662805,0.287472,0.440043,0.428315,0.49659,0.631966,0.541828,0.527741,0.578992,0.452761,0.50346,0.531326,0.663913,0.143692,0.725961,0.520485,0.75904,0.6664,0.543204,0.573854,0.368079,0.799853,0.521229,0.229095,0.455302,0.165068,0.600229,0.510544,0.523199,0.712592,0.713316,0.376841,0.617344,0.481189,0.423707,0.587482,0.464046,0.336172,0.33145,0.478039,0.243534,0.6417,0.461881,0.484486,0.374639,0.457699,0.495979,0.152259,0.67052,0.337655,0.484286,0.509315,0.717123,0.513503,0.613131,0.698516,0.379416,0.447298,0.353143,0.472779,0.631227,0.725322,0.404698,0.632231,0.49312,0.86562,0.61524,0.349624,0.507824,0.489148,0.331462,0.646441,0.342003,0.260502,0.498313,0.472016,0.930839,0.525402,0.581276,0.251244,0.477352,0.263326,0.349105,0.420113,0.43524,0.564833,0.411367,0.461104,0.375864,0.312984,0.745979,0.5373,0.537655,0.260987,0.613256,0.209265,0.442774,0.324418,0.427304,0.526099,0.568298,0.322054,0.491243,0.334258,0.608398,0.511606,0.427887,0.630612,0.54857,0.473186,0.471831,0.621629,0.561095,0.325027,0.737606,
Article120,0.668718,0.61964,0.485158,0.773864,0.342422,0.456924,0.475822,0.514269,0.50324,0.486206,0.458438,0.537036,0.503432,0.583306,0.58028,0.622502,0.700451,0.647502,0.692273,0.446872,0.607545,0.735186,0.353437,0.369384,0.450947,0.23192,0.552208,0.436396,0.369564,0.396882,0.413768,0.805172,0.316832,0.401583,0.524082,0.316518,0.498732,0.489597,0.479511,0.552831,0.710226,0.679147,0.658743,0.401262,0.550504,0.580657,0.449116,0.542187,0.35736,0.574938,0.53869,0.408097,0.554396,0.443276,0.436294,0.633455,0.600728,0.617513,0.646553,0.524129,0.36021,0.502005,0.650207,0.534972,0.201334,0.674262,0.64677,0.389422,0.664573,0.556733,0.386638,0.471156,0.515346,0.590458,0.538504,0.408853,0.484044,0.471429,0.648124,0.253167,0.351929,0.352815,0.465672,0.56507,0.471644,0.573754,0.398287,0.463373,0.599125,0.495808,0.469102,0.517635,0.343935,0.531713,0.521255,0.400927,0.657358,0.601023,0.501913,0.676065,0.613699,0.467898,0.547066,0.544181,0.581697,0.39084,0.631221,0.508113,0.270261,0.472851,0.710241,0.568158,0.511161,0.687523,0.760244,0.715569,0.591534,0.466797,0.515395,0.381692,0.548994,0.612925,0.359887,0.304331,0.713302,0.417007,0.424208,0.422054,0.412955,0.52107,0.701284,0.541061,0.442366,0.569729,0.545729,0.633032,0.317926,0.642673,0.594739,0.4828,0.410866,0.343079,0.354758,0.293697,0.436408,0.647135,0.47154,0.572469,0.495672,0.637149,0.618851,0.657503,0.461087,0.677926,0.429695,0.366274,0.666557,0.487353,0.451613,0.459781,0.674836,0.638552,0.71178,0.585174,0.279415,0.422026,0.316387,0.466663,0.482299,0.228042,0.598967,0.607139,0.308325,0.484895,0.426463,0.603724,0.668181,0.595045,0.470579,0.628567,0.404999,0.304794,0.252865,0.622879,0.520282,0.432388,0.414639,0.521419,0.472107,0.538212,0.592672,0.448128,0.440806,0.557954,0.476483,0.264273,0.457883,0.427676,0.354274,0.524112,
Article121,0.641346,0.360657,0.557746,0.504517,0.39285,0.413398,0.653483,0.544648,0.450502,0.486995,0.678106,0.398617,0.496886,0.492951,0.584799,0.689513,0.480956,0.442529,0.4219,0.48716,0.555338,0.579914,0.537762,0.282205,0.569143,0.418881,0.507063,0.657453,0.331954,0.343579,0.424296,0.626317,0.238429,0.549808,0.716341,0.583507,0.603204,0.623298,0.518916,0.460143,0.674108,0.578002,0.49824,0.659738,0.639549,0.487497,0.480638,0.616369,0.666726,0.532055,0.479515,0.314851,0.370003,0.367631,0.471397,0.63983,0.45613,0.541369,0.524286,0.536914,0.56106,0.473912,0.514561,0.580933,0.43993,0.73225,0.486503,0.365027,0.418495,0.546526,0.452194,0.510213,0.286254,0.551789,0.408158,0.630865,0.589924,0.50935,0.594938,0.425846,0.408977,0.426277,0.435815,0.635717,0.389165,0.632773,0.442908,0.421803,0.261702,0.467441,0.572453,0.468683,0.400946,0.408149,0.32256,0.300167,0.595118,0.669951,0.583728,0.685469,0.682295,0.342333,0.492717,0.602134,0.555471,0.493021,0.590563,0.618394,0.426035,0.45479,0.563469,0.388263,0.349314,0.714674,0.561041,0.619759,0.582477,0.423934,0.569567,0.561163,0.310425,0.676986,0.624439,0.617172,0.383355,0.281324,0.464202,0.333884,0.534527,0.371518,0.530759,0.77845,0.572817,0.353038,0.659221,0.461004,0.457184,0.597534,0.630818,0.371059,0.619595,0.380099,0.543817,0.582351,0.204454,0.542162,0.534458,0.368439,0.430309,0.748551,0.517824,0.608789,0.192878,0.543813,0.436654,0.481954,0.699313,0.427092,0.688784,0.392814,0.574772,0.5919,0.736997,0.813135,0.285061,0.488595,0.241064,0.281632,0.479245,0.229596,0.393181,0.422324,0.357895,0.658773,0.377524,0.510616,0.669477,0.699704,0.593084,0.607999,0.309145,0.313653,0.377283,0.555527,0.582427,0.474903,0.576002,0.442344,0.554564,0.58593,0.540711,0.676437,0.541383,0.506664,0.239327,0.376384,0.466361,0.401597,0.308209,0.458766,
Article122,0.245989,0.581315,0.408508,0.367389,0.458993,0.223798,0.599973,0.713417,0.46942,0.513747,0.420705,0.594049,0.606181,0.711364,0.294426,0.295758,0.362581,0.514906,0.519389,0.538813,0.719904,0.430345,0.637413,0.458643,0.443679,0.286693,0.669123,0.693136,0.488743,0.421331,0.53624,0.550061,0.385085,0.611375,0.483653,0.420831,0.699038,0.652424,0.370838,0.669072,0.810665,0.400171,0.666799,0.772282,0.662333,0.778834,0.486292,0.686615,0.624383,0.599371,0.413521,0.422513,0.669057,0.330484,0.35163,0.589716,0.579423,0.550808,0.379212,0.722906,0.434768,0.460742,0.403306,0.452888,0.331502,0.627148,0.404942,0.486353,0.532355,0.327637,0.33917,0.735154,0.450835,0.570897,0.561494,0.540642,0.644032,0.367871,0.670162,0.387875,0.414501,0.632838,0.547653,0.538475,0.645092,0.393051,0.4068,0.37466,0.565127,0.45521,0.570147,0.366492,0.497686,0.361133,0.349627,0.428469,0.556057,0.591397,0.556634,0.440007,0.709753,0.337624,0.494126,0.698418,0.639729,0.668408,0.568454,0.601452,0.486363,0.492233,0.619027,0.455664,0.356788,0.463205,0.495406,0.798622,0.490781,0.143931,0.633775,0.593156,0.44849,0.619946,0.694937,0.453354,0.377802,0.42198,0.649251,0.421139,0.535206,0.563177,0.423471,0.521721,0.372852,0.369541,0.690669,0.497578,0.419287,0.45985,0.501207,0.373491,0.57733,0.335107,0.287708,0.316739,0.524893,0.580903,0.510837,0.525446,0.703651,0.549394,0.494032,0.521479,0.196483,0.616065,0.555297,0.660448,0.448072,0.574878,0.576258,0.530175,0.565494,0.539677,0.646134,0.417907,0.410532,0.60663,0.379524,0.406671,0.463577,0.389761,0.270433,0.529859,0.351218,0.648282,0.414749,0.398778,0.52937,0.447346,0.542908,0.558717,0.653114,0.579411,0.319638,0.454437,0.452459,0.514656,0.406135,0.350645,0.361139,0.593643,0.579047,0.601614,0.112923,0.330378,0.549715,0.402063,0.414871,0.454,0.762217,0.461736,
Article123,0.401003,0.249645,0.499432,0.267939,0.495371,0.325133,0.630056,0.512317,0.261126,0.499011,0.667531,0.158108,0.68278,0.394012,0.261829,0.571234,0.33672,0.419804,0.238777,0.428633,0.0966953,0.427347,0.596774,0.288508,0.425575,0.513311,0.348173,0.695263,0.527983,0.214474,0.699287,0.363554,0.383498,0.846153,0.428667,0.862499,0.741198,0.55081,0.703703,0.365739,0.549641,0.357593,0.375997,0.814301,0.747781,0.429061,0.746929,0.255391,0.664461,0.518658,0.384658,0.0833696,0.278789,0.555726,0.795355,0.459194,0.168308,0.390606,0.334826,0.369929,0.526389,0.639506,0.118803,0.209738,0.38757,0.909868,0.273247,0.363843,0.17166,0.634561,0.477594,0.434749,0.209417,0.52746,0.443787,0.721437,0.445243,0.353411,0.42504,0.708621,0.49922,0.629122,0.410174,0.593226,0.183084,0.602824,0.331409,0.348374,0.375248,0.0687006,0.582635,0.384622,0.467979,0.198461,0.112765,0.565045,0.483442,0.645768,0.481298,0.432428,0.727041,0.249487,0.212573,0.424252,0.461301,0.552155,0.529326,0.582151,0.570867,0.378714,0.183483,0.43019,0.448952,0.678875,0.434063,0.650908,0.44201,0.548348,0.631248,0.539788,0.192001,0.705629,0.754562,0.87853,0.244822,0.493852,0.242436,0.12566,0.603589,0.443948,0.29196,0.786876,0.606843,0.21271,0.667362,0.110416,0.688973,0.345533,0.724419,0.663477,0.561277,0.697565,0.525165,0.480138,0.433032,0.42289,0.574701,0.44787,0.498374,0.869803,0.451754,0.452255,0.494453,0.439304,0.222875,0.775808,0.83398,0.348902,0.800325,0.163018,0.463422,0.364211,0.716617,0.728057,0.457548,0.740494,0.466927,0.233664,0.656009,0.117931,0.382087,0.622589,0.244891,0.491546,0.578333,0.240867,0.655893,0.529024,0.578959,0.526891,0.742663,0.324678,0.557078,0.249056,0.844864,0.470997,0.84514,0.485779,0.541298,0.523381,0.224319,0.632967,0.579221,0.433128,0.270061,0.745396,0.601867,0.53879,0.618149,0.457098,
Article124,0.396531,0.369038,0.539027,0.450555,0.319241,0.405908,0.466398,0.719455,0.417926,0.475518,0.442079,0.645292,0.545964,0.522206,0.443551,0.538827,0.549574,0.631259,0.568193,0.575568,0.654454,0.542079,0.524562,0.279376,0.616458,0.348287,0.499667,0.611143,0.310073,0.517364,0.463212,0.497238,0.344394,0.632761,0.397457,0.378459,0.554171,0.488012,0.463442,0.594846,0.607456,0.538974,0.649527,0.446483,0.673873,0.61571,0.451005,0.595703,0.510262,0.457342,0.444355,0.341787,0.672723,0.460141,0.435503,0.722271,0.428062,0.619932,0.651984,0.510155,0.589297,0.493827,0.42964,0.494766,0.287423,0.764765,0.54204,0.222655,0.433997,0.578778,0.524404,0.370698,0.501692,0.576859,0.526746,0.478155,0.503462,0.493436,0.526887,0.377779,0.406517,0.430257,0.415141,0.625754,0.457744,0.515232,0.488998,0.30596,0.465078,0.399327,0.583547,0.42785,0.40091,0.455323,0.452547,0.347949,0.494725,0.433576,0.43271,0.540304,0.654354,0.337775,0.440336,0.540807,0.541971,0.685951,0.594512,0.50847,0.403133,0.525168,0.736212,0.481406,0.465256,0.657717,0.651399,0.763785,0.754726,0.429691,0.575552,0.378306,0.375451,0.624552,0.535936,0.379678,0.639497,0.321548,0.435501,0.401772,0.259853,0.644052,0.58607,0.611671,0.483218,0.37334,0.70388,0.560957,0.561015,0.616362,0.693699,0.476654,0.547188,0.510216,0.373879,0.525438,0.317448,0.529857,0.630488,0.304578,0.518795,0.628194,0.60932,0.576916,0.408405,0.457197,0.449455,0.357387,0.736028,0.460132,0.57185,0.322904,0.637458,0.564825,0.731344,0.747699,0.378446,0.472213,0.362176,0.329692,0.437144,0.257913,0.49514,0.545128,0.361456,0.621709,0.37329,0.602923,0.659078,0.559919,0.440956,0.56258,0.282842,0.409999,0.306501,0.422559,0.4699,0.600413,0.392981,0.439327,0.479495,0.601653,0.471406,0.469324,0.527133,0.442127,0.382572,0.359946,0.386333,0.42509,0.360588,0.647187,
Article125,0.552387,0.430473,0.756828,0.63956,0.418067,0.368476,0.540696,0.614824,0.521511,0.492648,0.732432,0.339996,0.663861,0.602011,0.518902,0.503997,0.526727,0.654634,0.342152,0.380314,0.5247,0.638908,0.581298,0.380675,0.398924,0.315634,0.420148,0.437142,0.323346,0.434851,0.488356,0.601933,0.320933,0.674188,0.563618,0.589329,0.677579,0.595125,0.658141,0.458987,0.737983,0.483635,0.594099,0.64567,0.493923,0.559493,0.417768,0.622578,0.554114,0.627189,0.336856,0.241009,0.441094,0.543918,0.563587,0.591333,0.457953,0.509422,0.396383,0.375147,0.425705,0.597916,0.444955,0.397102,0.390042,0.59045,0.435145,0.40686,0.527846,0.351505,0.485032,0.685845,0.442007,0.556866,0.529662,0.68504,0.625658,0.434636,0.665408,0.601966,0.419997,0.418363,0.49645,0.51778,0.324414,0.549079,0.489408,0.512863,0.486322,0.315841,0.599909,0.536398,0.469725,0.282225,0.299881,0.386412,0.502543,0.83438,0.634583,0.453112,0.538159,0.28856,0.2777,0.597087,0.530513,0.570668,0.721383,0.620665,0.330231,0.365935,0.50147,0.29925,0.423238,0.627323,0.421153,0.699801,0.520635,0.40363,0.591247,0.423185,0.31248,0.712207,0.536162,0.635143,0.390155,0.478662,0.337024,0.434125,0.532735,0.53958,0.454929,0.660272,0.562688,0.301128,0.719915,0.420069,0.46335,0.534754,0.663239,0.419874,0.469485,0.506526,0.548888,0.339323,0.385222,0.584505,0.356739,0.414035,0.589432,0.880076,0.3821,0.685633,0.518809,0.60529,0.508002,0.651943,0.614548,0.450498,0.74029,0.442157,0.558155,0.239033,0.655073,0.563105,0.381865,0.594974,0.45149,0.525812,0.473801,0.230286,0.412487,0.602974,0.411965,0.422177,0.526648,0.384692,0.7407,0.458293,0.443504,0.414665,0.273769,0.290294,0.29396,0.320025,0.561866,0.359162,0.49757,0.480451,0.510491,0.641657,0.397542,0.621437,0.371484,0.519722,0.340849,0.510754,0.566236,0.394967,0.377356,0.571519,
Article126,0.23468,0.367931,0.695515,0.713148,0.391159,0.632495,0.459722,0.776971,0.697106,0.456469,0.529295,0.738758,0.709927,0.493776,0.692005,0.369002,0.534561,0.624723,0.53707,0.643574,0.493297,0.588638,0.662516,0.249902,0.588062,0.536023,0.438691,0.509356,0.151846,0.621375,0.276971,0.414226,0.58334,0.622059,0.566826,0.533669,0.744969,0.556541,0.762678,0.325888,0.369657,0.61703,0.535724,0.764739,0.495444,0.319839,0.644068,0.5221,0.459146,0.193968,0.323815,0.204116,0.345111,0.488388,0.747054,0.67784,0.449467,0.529002,0.156232,0.387205,0.550732,0.208577,0.337307,0.268397,0.202454,0.55015,0.411873,0.539381,0.53817,0.496416,0.61388,0.5454,0.650286,0.318882,0.721082,0.505125,0.708149,0.49976,0.598553,0.563914,0.472313,0.637518,0.134279,0.472899,0.244269,0.511308,0.406674,0.431606,0.563378,0.335429,0.427769,0.533139,0.427182,0.60336,0.247406,0.388991,0.31769,0.573063,0.746514,0.470433,0.446068,0.181288,0.25557,0.437625,0.676779,0.756217,0.431655,0.40814,0.542194,0.486917,0.634211,0.230172,0.488135,0.579517,0.606747,0.558547,0.704412,0.708115,0.302107,0.234984,0.524706,0.846752,0.397963,0.858577,0.496265,0.622511,0.158452,0.446511,0.622597,0.800615,0.59675,0.908241,0.489014,0.413043,0.892062,0.540039,0.537387,0.481195,0.949395,0.579584,0.274577,0.6702,0.529704,0.47149,0.240993,0.280199,0.448484,0.306243,0.514302,0.840167,0.406828,0.556476,0.682973,0.481231,0.464989,0.579661,0.593804,0.476726,0.88827,0.805694,0.466613,0.383098,0.464464,0.668919,0.574923,0.414889,0.511634,0.677889,0.498306,0.35591,0.663921,0.713214,0.443325,0.855166,0.884374,0.350161,0.650646,0.368976,0.58116,0.413554,0.22905,0.272066,0.344564,0.540666,0.534533,0.203817,0.726507,0.412209,0.362251,0.710251,0.261059,0.291454,0.366365,0.576033,0.347625,0.880477,0.780473,0.676134,0.336086,0.206231,
Article127,0.395707,0.376594,0.530245,0.463244,0.318524,0.399636,0.46561,0.683362,0.431499,0.452652,0.44023,0.670958,0.53932,0.501009,0.449008,0.515383,0.563056,0.629876,0.582799,0.591478,0.655634,0.528484,0.526247,0.29566,0.606748,0.339472,0.54033,0.621495,0.318703,0.536547,0.462607,0.479816,0.381329,0.642451,0.410674,0.374351,0.553426,0.466401,0.450229,0.598268,0.625815,0.540885,0.636835,0.446938,0.683242,0.632226,0.437623,0.598162,0.501362,0.429789,0.448345,0.350343,0.677008,0.494108,0.475586,0.687332,0.455865,0.632571,0.653786,0.506983,0.5539,0.509035,0.427681,0.499555,0.288226,0.793278,0.532661,0.248244,0.428889,0.607822,0.512051,0.368676,0.473621,0.570946,0.512866,0.452532,0.493035,0.47147,0.546227,0.372046,0.451128,0.439554,0.431089,0.631816,0.453225,0.514664,0.483187,0.297242,0.464577,0.402571,0.556181,0.4411,0.401269,0.441738,0.48764,0.368457,0.492771,0.415062,0.447424,0.524218,0.637034,0.333067,0.429732,0.52076,0.53957,0.660855,0.573702,0.512493,0.427805,0.534201,0.760515,0.477676,0.464556,0.662329,0.661949,0.772894,0.764488,0.417341,0.582546,0.371146,0.382899,0.633951,0.534752,0.378154,0.626564,0.325933,0.420859,0.394943,0.279574,0.639672,0.616873,0.605761,0.482782,0.356141,0.694529,0.529496,0.55234,0.604448,0.70573,0.475969,0.515612,0.495995,0.365,0.557723,0.308189,0.506102,0.658107,0.282613,0.525605,0.600949,0.612553,0.585306,0.423598,0.453616,0.439664,0.370206,0.740829,0.501581,0.550032,0.320815,0.636411,0.580301,0.736418,0.759764,0.390855,0.502077,0.366403,0.340556,0.446388,0.248558,0.530384,0.572695,0.354202,0.627907,0.365135,0.620469,0.634488,0.557742,0.478877,0.583664,0.253577,0.405024,0.290886,0.429983,0.504305,0.638783,0.40176,0.422556,0.471514,0.642737,0.4632,0.459635,0.509798,0.431179,0.391335,0.345161,0.351582,0.427723,0.36267,0.672389,
Article128,0.524263,0.624911,0.474916,0.453005,0.41127,0.46935,0.445627,0.427958,0.495316,0.628889,0.572839,0.626581,0.507808,0.542483,0.466209,0.602804,0.376589,0.449133,0.367107,0.535676,0.386631,0.676397,0.462757,0.439931,0.429691,0.518936,0.60305,0.468596,0.46363,0.30464,0.662504,0.754447,0.318959,0.582181,0.502934,0.291263,0.356204,0.525678,0.502401,0.514033,0.629315,0.677417,0.52118,0.554478,0.555444,0.629011,0.590957,0.39358,0.389718,0.710836,0.652076,0.573953,0.603582,0.64368,0.472768,0.655952,0.448437,0.512041,0.544773,0.33684,0.612128,0.543766,0.496647,0.316505,0.296382,0.467813,0.576512,0.402978,0.602861,0.711097,0.444133,0.465282,0.490109,0.675229,0.581908,0.34416,0.279309,0.391759,0.531323,0.406194,0.459046,0.403481,0.591746,0.551786,0.479614,0.648897,0.476133,0.325336,0.611132,0.383691,0.637848,0.270733,0.471602,0.436262,0.4955,0.361263,0.394423,0.518921,0.32886,0.407839,0.57534,0.487628,0.520275,0.399776,0.456603,0.566592,0.48964,0.234772,0.473242,0.658826,0.487631,0.649398,0.517277,0.574685,0.458653,0.742657,0.559601,0.489678,0.489783,0.562062,0.562007,0.702566,0.427094,0.373692,0.606049,0.425622,0.5205,0.528373,0.562277,0.675498,0.551402,0.594981,0.585817,0.564233,0.521793,0.574325,0.745156,0.50489,0.553271,0.505555,0.631059,0.51617,0.249411,0.451495,0.469306,0.710682,0.553431,0.663844,0.417489,0.623166,0.469319,0.488673,0.474816,0.55308,0.381751,0.641618,0.504642,0.468873,0.54716,0.511963,0.716532,0.568036,0.444064,0.643968,0.546775,0.564777,0.566573,0.474918,0.573061,0.423707,0.582316,0.399783,0.228417,0.616713,0.447617,0.512032,0.425252,0.516526,0.290721,0.52296,0.651535,0.651157,0.41351,0.494866,0.429062,0.560777,0.401163,0.648568,0.421295,0.567892,0.527906,0.290798,0.478101,0.27581,0.481583,0.271543,0.44586,0.528957,0.506719,0.599872,
Article129,0.492932,0.494626,0.538148,0.583062,0.521577,0.449185,0.495113,0.5345,0.539098,0.276174,0.40855,0.343598,0.556875,0.690011,0.488966,0.436665,0.567791,0.474895,0.520417,0.364991,0.468857,0.520929,0.556717,0.380747,0.569061,0.456071,0.634999,0.507448,0.525907,0.172671,0.483787,0.455017,0.606839,0.664193,0.633471,0.537392,0.533242,0.622792,0.390529,0.393578,0.602634,0.559608,0.302384,0.6732,0.289573,0.513194,0.398666,0.381598,0.591498,0.411955,0.418737,0.316745,0.548423,0.570377,0.678126,0.312767,0.359673,0.682497,0.316243,0.252877,0.396114,0.370793,0.409459,0.340004,0.267069,0.809759,0.431317,0.500367,0.476085,0.527292,0.458501,0.67848,0.320081,0.333949,0.42746,0.561063,0.379107,0.535591,0.798739,0.552421,0.387339,0.51331,0.371696,0.600345,0.381692,0.623227,0.335874,0.527891,0.654635,0.291593,0.613556,0.691688,0.482135,0.413733,0.19766,0.553797,0.451252,0.530486,0.342221,0.581227,0.590573,0.342685,0.657133,0.50813,0.597809,0.540877,0.579867,0.59654,0.565091,0.557354,0.341647,0.4475,0.357012,0.665102,0.719294,0.835304,0.535147,0.453788,0.411404,0.258302,0.254644,0.762537,0.591164,0.449553,0.465192,0.524872,0.406269,0.283108,0.714477,0.52881,0.299719,0.608664,0.51196,0.207915,0.503371,0.356712,0.656527,0.505918,0.793427,0.495904,0.434102,0.33159,0.621839,0.532295,0.433018,0.49246,0.764149,0.184732,0.792676,0.686667,0.564545,0.554643,0.459771,0.472885,0.443028,0.727222,0.61558,0.517081,0.665435,0.743392,0.285824,0.484556,0.59456,0.694614,0.361097,0.576836,0.382885,0.47076,0.538277,0.372305,0.643691,0.482317,0.316301,0.640145,0.613275,0.367665,0.596033,0.670627,0.502959,0.420124,0.252986,0.384751,0.207641,0.281593,0.685518,0.544921,0.513609,0.614774,0.643684,0.801038,0.447761,0.439164,0.563139,0.412689,0.25491,0.49924,0.161995,0.509747,0.349004,0.542316,
