ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article223,0.526438,0.700906,0.307609,0.526494,0.765511,0.252364,0.649813,0.436228,0.556676,0.534215,0.5518,0.20607,0.643402,0.536253,0.426924,0.365721,0.34144,0.298119,0.346204,0.225433,0.526306,0.391332,0.618814,0.684001,0.534286,0.494252,0.475562,0.605756,0.711401,0.296107,0.30112,0.456418,0.431018,0.250611,0.622731,0.690288,0.432721,0.537054,0.426444,0.427902,0.409965,0.286874,0.390363,0.630334,0.358575,0.450664,0.671054,0.613707,0.657787,0.56072,0.487904,0.701892,0.119991,0.274837,0.295747,0.360964,0.548198,0.222794,0.0324742,0.730187,0.291574,0.571341,0.472018,0.558743,0.63894,0.310611,0.284655,0.592583,0.514262,0.212563,0.287635,0.937978,0.558551,0.510485,0.406114,0.690306,0.659501,0.335491,0.609239,0.740208,0.241153,0.607314,0.371326,0.205419,0.745522,0.359166,0.462446,0.717036,0.518725,0.715879,0.525419,0.605501,0.557643,0.243677,0.266155,0.506604,0.596554,0.408956,0.482197,0.530567,0.423598,0.386108,0.527136,0.797279,0.669955,0.353708,0.672402,0.524577,0.22681,0.436563,0.143277,0.46513,0.402064,0.276322,0.222297,0.474589,0.267678,0.274512,0.612777,0.75466,0.482069,0.509464,0.652068,0.492151,0.35512,0.71224,0.701723,0.549657,0.731212,0.450516,0.307887,0.281445,0.261867,0.659329,0.685896,0.324115,0.383765,0.470159,0.321004,0.472993,0.392566,0.32808,0.520584,0.322682,1.0,0.594636,0.152928,0.682144,0.711305,0.431513,0.391301,0.650678,0.207532,0.646015,0.554781,0.899642,0.116928,0.436733,0.727929,0.40269,0.412124,0.281354,0.274035,0.0,0.49682,0.362089,0.469229,0.468712,0.361117,0.62538,0.0960099,0.429795,0.695765,0.0631863,0.504067,0.109143,0.530795,0.556959,0.54378,0.398785,0.753241,0.623704,0.747103,0.649489,0.410731,0.359146,0.397776,0.289657,0.530842,0.19333,0.626111,0.731903,0.0696512,0.428074,0.715433,0.589022,0.533299,0.24238,0.579216,0.177814,
Article224,0.555287,0.835159,0.339228,0.503275,0.884115,0.175683,0.778449,0.461196,0.528685,0.514044,0.516031,0.0556838,0.61323,0.61991,0.388548,0.363026,0.316606,0.18329,0.328708,0.140143,0.484782,0.351163,0.729297,0.79267,0.505827,0.601881,0.554575,0.530275,0.640459,0.231291,0.388304,0.430863,0.417409,0.26711,0.727055,0.800922,0.392326,0.584317,0.350527,0.463155,0.584539,0.299629,0.254334,0.715711,0.278632,0.404747,0.52787,0.740824,0.788931,0.717454,0.534147,0.649355,0.13927,0.292755,0.39784,0.277098,0.591629,0.27968,0.0,0.600782,0.236186,0.560294,0.466694,0.532736,0.572554,0.371727,0.255499,0.587372,0.518351,0.154062,0.37358,1.0,0.402711,0.479744,0.346258,0.798093,0.655741,0.485992,0.687685,0.601721,0.318999,0.586381,0.511672,0.284798,0.849081,0.273313,0.41705,0.753505,0.552912,0.644049,0.484195,0.569826,0.629957,0.173719,0.169758,0.454576,0.564796,0.567054,0.475157,0.433077,0.541222,0.288963,0.572742,0.770437,0.664177,0.415836,0.673048,0.559565,0.316235,0.416932,0.0932441,0.336134,0.285149,0.281781,0.144358,0.605413,0.17962,0.209342,0.596032,0.788993,0.395347,0.486183,0.795818,0.488382,0.260789,0.509102,0.720637,0.507112,0.722368,0.433932,0.245742,0.132762,0.237449,0.462985,0.631578,0.303754,0.39797,0.505678,0.308248,0.290324,0.46621,0.252368,0.557304,0.413293,0.818538,0.609254,0.280777,0.656826,0.826232,0.352972,0.261412,0.473338,0.178076,0.606793,0.396618,0.826952,0.123203,0.531798,0.556795,0.404784,0.340497,0.368028,0.49975,0.0643784,0.414069,0.313912,0.361675,0.310009,0.335344,0.63749,0.0269869,0.380659,0.58459,0.212482,0.422815,0.0780968,0.585803,0.470276,0.452242,0.390184,0.732892,0.551521,0.689356,0.418791,0.357801,0.505968,0.294142,0.294036,0.521943,0.301634,0.650086,0.848127,0.197575,0.434404,0.678548,0.4772,0.379789,0.238479,0.719209,0.315736,
Article225,0.845424,0.518148,0.105906,0.460353,1.0,0.381167,0.830328,0.26196,0.626923,0.740425,0.573091,0.207269,0.333953,0.535322,0.0,0.331076,0.177806,0.0556779,0.460557,0.304201,0.0993028,0.392431,0.358847,0.91518,0.323024,0.527407,0.667936,0.439567,0.679081,0.459396,0.219774,0.51285,0.43638,0.602974,0.881827,0.874257,0.899025,0.837475,0.360874,0.317959,0.370775,0.453452,0.665429,0.649807,0.775294,0.470476,0.468564,0.619221,0.779884,0.552453,0.426403,0.641998,0.340784,0.357057,0.327919,0.279421,0.404424,0.102872,0.301646,0.689993,0.522983,0.50977,0.298142,0.761507,0.528259,0.683502,0.237253,0.570323,0.50786,0.504251,0.401306,0.391148,0.313197,0.212658,0.299567,0.628068,0.644804,0.371783,0.288471,0.471791,0.327884,0.656281,0.462276,0.627697,0.457874,0.607752,0.278925,0.534493,0.446347,0.548259,0.353694,0.345453,0.408218,0.477135,0.156778,0.397227,0.395476,0.754736,0.935127,0.503411,0.473733,0.50553,0.302425,0.486454,0.987627,0.487661,0.477898,0.683432,0.460468,0.468511,0.526418,0.133753,0.439624,0.462152,0.417374,0.141488,0.423097,0.367411,0.432038,0.870148,0.327711,0.432018,0.588662,0.763622,0.211474,0.26016,0.463683,0.15669,0.742837,0.328295,0.408133,0.584096,0.569436,0.509853,0.561618,0.221823,0.28227,0.184725,0.0293387,0.467499,0.386061,0.435711,0.518215,0.318168,0.735098,0.639734,0.14308,0.759896,0.38072,0.539172,0.235708,0.5021,0.252902,0.5068,0.28818,0.575734,0.392225,0.437979,0.259929,0.504335,0.2713,0.437358,0.576291,0.265454,0.48763,0.702392,0.408309,0.474212,0.461091,0.544654,0.130074,0.3753,0.553676,0.516524,0.418009,0.653226,0.728914,0.0801187,0.939896,0.591572,0.776274,0.725954,0.760605,0.45067,0.789573,0.599871,0.621589,0.260044,0.404118,0.116349,0.680883,0.687728,0.408766,0.735782,0.589678,0.419162,0.713666,0.582449,0.599244,0.267751,
Article226,0.778652,0.88641,0.597146,0.727755,0.461194,0.689462,0.322273,0.284691,0.514136,0.512464,0.789984,0.370685,0.611713,0.551572,0.84838,0.637442,0.678571,0.4409,0.351084,0.242066,0.538183,0.791239,0.559829,0.613098,0.55472,0.638022,0.579856,0.411318,0.403334,0.364687,0.752094,0.805667,0.499596,0.16032,0.948209,0.462207,0.302054,0.56113,0.556334,0.524701,0.864682,0.592134,0.334053,0.493299,0.0,0.642963,0.544929,0.398837,0.432879,0.782183,0.645754,0.806024,0.377155,0.620527,0.488405,0.58957,0.585977,0.530928,0.541184,0.435818,0.378265,0.283881,0.597814,0.504785,0.793155,0.328643,0.765501,0.850942,0.673827,0.597225,0.445604,0.59681,0.551974,0.429027,0.719626,0.415691,0.507664,0.506587,0.712002,0.644832,0.41433,0.487863,0.674213,0.318743,0.428728,0.681367,0.451561,0.93826,0.755111,0.600275,0.496462,0.959509,0.454831,0.583158,0.408633,0.396247,0.57981,0.735166,0.502698,0.628647,0.574538,0.685435,0.876479,0.799058,0.530032,0.482522,0.577518,0.517028,0.467384,0.630996,0.3082,0.736916,0.326993,0.470821,0.532811,0.536928,0.201719,0.653272,0.41885,0.381726,1.0,0.484607,0.27842,0.49971,0.673214,0.687566,0.639987,0.663151,0.704234,0.550408,0.453273,0.556227,0.675252,0.740279,0.35837,0.521932,0.491135,0.760622,0.616995,0.419094,0.370303,0.467183,0.613733,0.368649,0.715133,0.978867,0.411765,0.550259,0.42904,0.518032,0.484144,0.776036,0.59582,0.635669,0.623068,0.709363,0.206947,0.198389,0.951501,0.586883,0.40573,0.49325,0.327209,0.607461,0.443372,0.618489,0.384047,0.80705,0.609489,0.697007,0.678367,0.344522,0.464378,0.422085,0.692298,0.369027,0.374277,0.687712,0.657364,0.397649,0.649499,0.479614,0.649791,0.850135,0.441956,0.33317,0.641589,0.661981,0.580715,0.494071,0.602703,0.348346,0.53365,0.548097,0.356645,0.645845,0.544081,0.524842,0.385957,0.264915,
Article227,1.0,0.717273,0.217629,0.772878,0.772932,0.444148,0.706117,0.109658,0.606816,0.481537,0.420452,0.489789,0.211846,0.483338,0.471046,0.510489,0.61295,0.271976,0.523422,0.296469,0.33614,0.728942,0.348575,0.874999,0.587491,0.72171,0.529321,0.385218,0.430659,0.511968,0.244787,0.538651,0.479466,0.581473,0.726907,0.469873,0.512549,0.716762,0.727875,0.0610084,0.39568,0.57222,0.391399,0.657096,0.361162,0.383569,0.356016,0.29602,0.452791,0.496085,0.576763,0.7427,0.411633,0.515788,0.617771,0.473198,0.507441,0.295423,0.462562,0.295204,0.387125,0.730065,0.666703,0.89995,0.572058,0.364872,0.630211,0.63927,0.582077,0.725907,0.397011,0.588303,0.481331,0.31836,0.529771,0.497888,0.443053,0.426572,0.376976,0.549929,0.592016,0.52758,0.713918,0.659904,0.476967,0.766378,0.248909,0.599376,0.510191,0.723545,0.328695,0.651492,0.247218,0.679362,0.451209,0.415158,0.408673,0.730356,0.782597,0.740079,0.0,0.755928,0.553823,0.28589,0.705458,0.345264,0.505232,0.485919,0.389865,0.461306,0.554576,0.438052,0.632548,0.556138,0.465389,0.251574,0.336609,0.634255,0.563161,0.54415,0.285817,0.764248,0.264294,0.55927,0.464205,0.409214,0.482977,0.20899,0.73955,0.340659,0.330477,0.469558,0.676804,0.761147,0.333661,0.542543,0.325684,0.432515,0.360021,0.754058,0.489282,0.58721,0.864837,0.41241,0.54054,0.406062,0.460472,0.589033,0.230529,0.46038,0.232504,0.619013,0.683068,0.609981,0.369992,0.538672,0.516672,0.65259,0.415291,0.547823,0.365496,0.692712,0.308823,0.454331,0.470158,0.425001,0.442932,0.704944,0.454404,0.741251,0.587229,0.333533,0.61274,0.470517,0.614573,0.795155,0.573056,0.295945,0.71137,0.715464,0.472875,0.419642,0.479385,0.574314,0.72248,0.484386,0.61981,0.577561,0.357976,0.429113,0.626125,0.438413,0.745213,0.548052,0.508051,0.57937,0.518742,0.453068,0.575728,0.44628,
Article228,0.723433,0.420696,0.559259,0.613366,0.367698,0.50209,0.406653,0.370118,0.320864,0.530495,0.413555,0.290909,0.61107,0.689075,0.609655,0.529452,0.444204,0.375161,0.429828,0.0470059,0.233423,0.691101,0.660363,0.388866,0.217656,0.653805,0.385984,0.398952,0.647114,0.432403,0.476116,0.541313,0.58425,0.299472,0.393219,0.844785,0.673379,0.56387,0.632539,0.310009,0.601479,0.453411,0.0,0.608901,0.443109,0.359247,0.654032,0.294407,0.751826,0.615251,0.297547,0.635566,0.283035,0.197563,0.525228,0.351546,0.565404,0.440903,0.350475,0.679774,0.417012,0.468483,0.482895,0.335007,0.757305,0.341214,0.609351,0.587765,0.225385,0.283604,0.161426,0.79721,0.354546,0.428961,0.545151,0.854688,0.774824,0.381187,0.3317,0.735728,0.624141,0.310839,0.477142,0.212041,0.352732,0.286883,0.399993,0.713392,0.492824,0.145541,0.50026,0.429235,0.760042,0.732191,0.340605,0.621337,0.627878,0.597915,0.747202,0.538104,0.457224,0.725745,0.709364,0.371906,0.506794,0.431749,0.555086,0.533776,0.427765,0.496818,0.0775032,0.594724,0.487106,0.377184,0.560041,0.542266,0.106319,0.577515,0.459475,0.603399,0.649286,0.527335,0.59885,0.822547,0.15732,0.601986,0.535499,0.547599,0.914565,0.32705,0.32176,0.831579,0.512619,0.524667,0.457991,0.632196,0.384554,0.138666,0.451764,0.584486,0.466109,0.517357,0.556759,0.333539,0.419791,0.549916,0.277673,0.785813,0.466515,0.782279,0.423811,0.511109,0.310985,0.732232,0.728078,0.818841,0.32603,0.514625,0.860808,0.855076,0.392586,0.373523,0.195116,0.239473,0.562738,0.694453,0.722489,0.740232,0.722673,0.628217,0.580108,0.503694,0.496589,0.373414,0.819635,0.197478,0.340692,0.458687,0.557408,0.239329,0.821,0.429602,0.547273,0.646713,0.399855,0.372756,0.80258,0.333289,0.425489,0.465531,0.41483,0.683023,0.447485,0.420927,0.434673,0.908915,1.0,0.555221,0.467344,0.236678,
Article229,0.812596,0.625346,0.550275,0.686435,0.486648,0.420338,0.582176,0.274537,0.812033,0.741555,0.594553,0.340477,0.474341,0.478347,0.647409,0.453579,0.36635,0.356208,0.342095,0.164439,0.415437,0.746359,0.765371,0.7382,0.384295,0.810214,0.307691,0.428635,0.543867,0.651639,0.228111,0.556889,0.508116,0.293888,0.608465,1.0,0.539164,0.632452,0.521841,0.528527,0.409646,0.576778,0.239407,0.707975,0.480515,0.390994,0.540172,0.492824,0.792582,0.484196,0.68817,0.909091,0.0,0.435308,0.464373,0.350881,0.717113,0.328311,0.249823,0.727516,0.547675,0.622494,0.525262,0.505741,0.820106,0.335024,0.435918,0.651149,0.332182,0.434258,0.403284,0.622025,0.508523,0.466564,0.411965,0.566335,0.572255,0.171574,0.14115,0.693479,0.729291,0.389674,0.551498,0.274513,0.448549,0.337446,0.674223,0.689342,0.490375,0.580147,0.321064,0.470336,0.726868,0.832159,0.400708,0.422968,0.597363,0.514623,0.884739,0.446476,0.245425,0.514576,0.422421,0.600266,0.610312,0.612143,0.442531,0.498736,0.321835,0.609529,0.308639,0.445535,0.5039,0.455931,0.499513,0.446718,0.513936,0.508332,0.626676,0.567052,0.550157,0.565976,0.566622,0.733283,0.331203,0.587429,0.428465,0.623638,0.703192,0.58413,0.854651,0.721376,0.534833,0.711125,0.730614,0.546829,0.368437,0.442039,0.46332,0.494864,0.311011,0.67936,0.557577,0.520019,0.653523,0.490018,0.195073,0.816941,0.39422,0.670469,0.303973,0.599666,0.360419,0.799703,0.591116,0.694439,0.28292,0.611194,0.811799,0.485959,0.337547,0.384863,0.293496,0.608178,0.555555,0.49916,0.695453,0.640591,0.659761,0.866159,0.559148,0.591995,0.706925,0.531198,0.604755,0.291825,0.583701,0.350926,0.82201,0.412166,0.865671,0.444581,0.681644,0.756419,0.358419,0.603305,0.388583,0.245772,0.602493,0.467239,0.627392,0.596619,0.462805,0.404709,0.647793,0.679483,0.995587,0.417139,0.521473,0.24762,
Article230,0.862838,0.764158,0.415698,0.475734,0.801818,0.664903,0.703469,0.327328,0.640073,0.73041,0.97786,0.395197,0.503859,0.21858,0.735122,0.826437,0.393596,0.556763,0.349318,0.71115,0.0,0.788772,0.525107,0.708163,0.119894,0.870962,0.744116,0.714242,0.572082,0.525046,0.727162,0.585569,0.489858,0.456967,0.725005,0.807015,0.618056,0.475281,0.796512,0.270785,0.496105,0.824314,0.483906,0.594451,0.506544,0.47957,0.810097,0.592575,0.291399,0.537284,0.856685,0.631963,0.157782,0.729577,0.857796,0.4886,0.605591,0.304151,0.454821,0.491711,0.610969,0.397586,0.513386,0.450341,0.60605,0.267536,0.435978,0.770221,0.468948,0.618249,0.375264,0.496711,0.352362,0.617034,0.628343,0.228757,0.315366,0.280461,0.287179,0.608971,0.738924,0.627077,0.431112,0.241594,0.49299,0.678232,0.611419,0.460322,0.645181,0.526648,0.323565,0.378401,0.434418,0.486863,0.723867,0.491004,0.475124,0.550666,0.703949,0.409797,0.676965,0.473942,0.244219,0.526121,0.350327,0.347554,0.166175,0.369611,0.510692,0.447571,0.441254,0.71809,0.776099,0.430152,0.0720606,0.245747,0.438549,0.436343,0.550106,0.995121,0.761573,0.416543,0.399457,0.693231,0.670265,0.80523,0.537161,0.624953,0.82766,0.782111,0.576962,0.735606,0.873487,0.710921,0.396087,0.486797,0.50217,0.347282,0.349584,0.575299,0.338785,0.761348,0.513292,0.493271,0.902801,0.556466,0.0979742,0.89549,0.422538,0.62109,0.129039,0.830328,0.652109,0.378411,0.528002,0.893377,0.333503,0.584085,0.881388,0.838074,0.325976,0.407386,0.216115,0.241281,0.925918,0.779867,0.940028,0.921137,0.596756,0.683902,0.462508,0.533003,0.373594,0.302444,0.79473,0.181536,0.460147,0.66595,0.577792,0.387512,0.859696,0.390576,0.963292,0.72609,0.57393,0.143473,1.0,0.650812,0.528335,0.460699,0.604846,0.449802,0.490188,0.516267,0.349278,0.52378,0.939146,0.66499,0.588163,0.113064,
Article231,0.897554,0.848471,0.41648,0.728064,0.773017,0.529833,0.652086,0.123551,0.770982,0.666209,0.717032,0.2402,0.400346,0.515276,0.606058,0.658943,0.439516,0.266277,0.327026,0.199344,0.331193,0.749195,0.575293,0.868949,0.427628,0.933527,0.46416,0.45716,0.729883,0.326084,0.551015,0.75742,0.4283,0.290496,0.910954,0.716262,0.451494,0.761013,0.630749,0.17856,0.610033,0.54017,0.320695,0.816896,0.204728,0.352737,0.625352,0.442543,0.56066,0.840662,0.756758,0.697831,0.0739539,0.440869,0.544674,0.477265,0.641719,0.290503,0.194203,0.464872,0.366896,0.584267,0.703693,0.613912,0.679841,0.0559834,0.509445,0.8373,0.758164,0.366962,0.288409,0.860098,0.490151,0.593871,0.596587,0.540845,0.513795,0.372715,0.662469,0.744509,0.613912,0.503136,0.681045,0.196387,0.673375,0.673233,0.363366,0.887101,0.573693,0.764168,0.4638,0.490507,0.58052,0.501296,0.450682,0.547724,0.741789,0.866403,0.693805,0.655101,0.216092,0.840398,0.618595,0.613091,0.657827,0.335714,0.510764,0.559064,0.465865,0.40515,0.0498803,0.640302,0.571771,0.347796,0.200104,0.240692,0.0,0.59061,0.550816,0.954123,0.706783,0.577332,0.457304,0.671341,0.384642,0.793635,0.778215,0.52209,0.951707,0.325784,0.359091,0.558037,0.592029,0.924921,0.222672,0.462558,0.420022,0.461975,0.120454,0.497778,0.505387,0.504493,0.719437,0.375121,0.953441,0.664275,0.14309,0.930636,0.525116,0.568547,0.218585,0.700382,0.488545,0.663716,0.602277,0.940428,0.129332,0.39516,0.730332,0.740648,0.382732,0.581375,0.18073,0.159598,0.67997,0.440534,0.591146,0.758499,0.511616,0.884245,0.479982,0.365629,0.589603,0.321409,0.732378,0.259118,0.459643,0.6141,0.558152,0.374118,0.846029,0.593796,0.801146,0.738649,0.518077,0.281672,0.592026,0.697204,0.4658,0.324184,0.694698,0.51024,0.300522,0.616461,0.484879,0.682961,1.0,0.620816,0.638588,0.136167,
Article232,0.403842,0.485925,0.531236,0.587788,0.462805,0.462041,0.506333,0.426238,0.579964,0.346054,0.361697,0.392085,0.549018,0.397935,0.748123,0.098145,0.398157,0.513055,0.428602,0.670192,0.441985,0.324489,0.556153,0.378901,0.0,0.34776,0.468089,0.400093,0.51685,0.426155,0.314465,0.417666,0.466435,0.28651,0.321637,0.697323,0.631503,0.313302,0.584482,0.164899,0.387979,0.472825,0.183313,0.606874,0.287309,0.19743,0.580962,0.679266,0.460357,0.273269,0.174533,0.457402,0.0618479,0.215676,0.37543,0.263732,0.447102,0.43077,0.0273495,0.619088,0.0973954,0.207802,0.3496,0.281464,0.393153,0.266561,0.174854,0.547202,0.511191,0.133643,0.100195,1.0,0.339367,0.338419,0.368303,0.482431,0.627733,0.325352,0.470381,0.63537,0.601172,0.306809,0.339059,0.0279787,0.530282,0.215206,0.134538,0.475956,0.359848,0.136893,0.19523,0.424521,0.773333,0.517036,0.618963,0.45448,0.378115,0.621456,0.895735,0.378975,0.361621,0.235303,0.171893,0.442821,0.492662,0.0857658,0.427173,0.668029,0.399576,0.149336,0.129787,0.455603,0.515135,0.349695,0.29255,0.400773,0.264322,0.35362,0.396921,0.552787,0.658275,0.419272,0.310795,0.787601,0.15381,0.732844,0.322133,0.628115,0.895756,0.265534,0.241745,0.678464,0.323548,0.388327,0.524026,0.448665,0.314844,0.265002,0.497213,0.583397,0.23644,0.428053,0.372241,0.375585,0.426991,0.454808,0.108096,0.391972,0.57313,0.553958,0.388643,0.454124,0.602976,0.638614,0.519888,0.616717,0.377339,0.566168,0.630887,0.586639,0.406561,0.297933,0.252,0.0156151,0.584997,0.475088,0.623955,0.792481,0.436721,0.115848,0.331925,0.642324,0.565619,0.366133,0.712115,0.122347,0.304757,0.425483,0.303538,0.285995,0.578053,0.11504,0.320284,0.580028,0.450605,0.190243,0.613036,0.299195,0.423596,0.367997,0.30442,0.540607,0.176255,0.56237,0.248542,0.724804,0.689325,0.444502,0.487468,0.349305,
Article233,0.881792,0.786853,0.508467,0.659736,0.375709,0.756979,0.832783,0.0,0.781084,0.792884,0.368178,0.518773,0.1476,0.197621,0.659842,0.285624,0.47464,0.373173,0.363731,0.557166,0.443669,0.51994,0.438293,0.683076,0.316188,0.571926,0.53959,0.53472,0.452544,0.584682,0.340152,0.596531,0.418226,0.247509,0.506299,0.328125,0.53408,0.4547,0.345978,0.263623,0.226148,0.636361,0.482926,0.566882,0.338771,0.346223,0.438691,0.39841,0.401796,0.239618,0.766783,0.592474,0.0157214,0.262862,0.377344,0.226685,0.849056,0.387508,0.186787,0.514843,0.329628,0.392253,0.80983,0.541301,0.561612,0.282524,0.340577,0.742907,0.478423,0.359707,0.130438,0.536017,0.480143,0.396161,0.584122,0.186136,0.404968,0.121034,0.25393,0.145045,0.657229,0.405908,0.283603,0.156434,0.502605,0.466856,0.352857,0.347381,0.379809,0.56636,0.0982991,0.325327,0.404724,0.688369,0.600966,0.364823,0.497228,0.403592,1.0,0.497989,0.308245,0.455164,0.643491,0.379409,0.478075,0.259798,0.316421,0.393782,0.477121,0.454832,0.370775,0.527808,0.533283,0.434342,0.386385,0.148486,0.219198,0.482755,0.33119,0.710479,0.633199,0.474922,0.188522,0.53163,0.350516,0.467098,0.385684,0.273633,0.592636,0.407326,0.75107,0.723629,0.393119,0.810306,0.466666,0.603428,0.223162,0.207165,0.332899,0.418347,0.269003,0.478996,0.403913,0.370612,0.386199,0.392238,0.291694,0.796269,0.367831,0.459231,0.0589251,0.380569,0.457447,0.628745,0.601694,0.406639,0.50181,0.796097,0.526458,0.682426,0.530408,0.490879,0.203514,0.325005,0.709194,0.307126,0.396167,0.584038,0.393919,0.695655,0.562933,0.417906,0.46163,0.641625,0.714449,0.539291,0.358436,0.384061,0.604043,0.409461,0.442591,0.423956,0.243825,0.550367,0.313268,0.422286,0.400106,0.206249,0.423152,0.417452,0.452414,0.373294,0.274364,0.347131,0.414087,0.365065,0.764946,0.55254,0.371513,0.145097,
Article234,0.819229,0.839363,0.39138,0.631098,0.714634,0.534842,0.646463,0.198336,0.717323,0.747455,0.571727,0.28397,0.251781,0.551131,0.503609,0.49932,0.303945,0.227009,0.32485,0.261984,0.24931,0.755656,0.457175,0.860735,0.329269,0.828211,0.446851,0.475361,0.678827,0.415884,0.497756,0.742377,0.381714,0.279316,0.720347,0.594265,0.556471,0.638224,0.53875,0.209685,0.421705,0.526039,0.3318,0.720437,0.309407,0.371419,0.587781,0.369278,0.564571,0.703968,0.681609,0.733232,0.128564,0.42767,0.53942,0.359002,0.664956,0.16526,0.134347,0.498337,0.430634,0.589265,0.583757,0.467632,0.62903,0.0564118,0.369535,0.738661,0.641817,0.276418,0.292436,0.815061,0.546253,0.517431,0.60909,0.543201,0.468142,0.264407,0.351832,0.56906,0.592828,0.447689,0.62453,0.178394,0.646855,0.653963,0.321666,0.577431,0.544862,0.528363,0.289241,0.225487,0.587636,0.640106,0.443269,0.396034,0.52523,0.696021,0.736778,0.525829,0.284103,0.758369,0.55964,0.462459,0.57596,0.329444,0.405481,0.482661,0.502704,0.426528,0.103201,0.573931,0.67567,0.25052,0.221832,0.262633,0.0,0.535807,0.559374,1.0,0.669993,0.480765,0.388551,0.653209,0.304073,0.706989,0.636931,0.479997,0.894123,0.348709,0.387303,0.663693,0.558589,0.852763,0.317644,0.588509,0.383079,0.261068,0.140531,0.556587,0.519149,0.558116,0.519719,0.26224,0.842787,0.608123,0.186128,0.918978,0.458033,0.525974,0.138284,0.465535,0.431475,0.598362,0.703546,0.725446,0.298216,0.641018,0.566806,0.79019,0.373726,0.582428,0.110316,0.0585529,0.73029,0.444716,0.687967,0.744901,0.49703,0.826078,0.464777,0.409565,0.561687,0.499048,0.691206,0.421711,0.387938,0.370236,0.49568,0.343251,0.845365,0.597669,0.572187,0.588721,0.388752,0.347567,0.540126,0.503032,0.307771,0.318664,0.560694,0.489194,0.301343,0.509882,0.504507,0.647833,0.937261,0.663492,0.724873,0.138801,
