ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article42,0.365161,-0.325416,0.113985,0.142841,0.0296893,-0.334121,0.0873628,0.337996,0.0163542,0.186194,0.204026,-0.266327,0.330892,-0.0607435,0.12223,0.0177828,-0.300621,0.0681193,-0.237192,-0.273769,-0.247051,0.14241,0.354974,0.0542551,-0.268759,0.292544,-0.466461,-0.173098,0.19948,0.0581396,-0.225335,-0.0954371,-0.141226,-0.0224183,0.132567,0.860821,0.378705,0.0441676,0.562635,-0.073983,-0.100469,-0.00710235,-0.0581559,0.199799,0.0311581,-0.436996,0.596961,0.554854,0.396731,-0.0646624,-0.277702,-0.110127,-0.718857,-0.140821,-0.0211454,-0.137627,-0.0891138,-0.173208,-0.279268,0.368344,-0.186759,-0.257582,-0.272392,-0.195354,0.166644,-0.398121,-0.170434,0.0677012,-0.10794,-0.2633,-0.116588,0.31802,-0.224113,-0.0663447,-0.236918,0.286714,0.43987,-0.129397,-0.0855376,0.601855,-0.0478988,0.000578173,-0.193427,-0.557156,-0.361742,-0.535108,-0.0215131,0.362887,0.100144,-0.052544,-0.0057481,-0.076589,0.228481,-0.325521,-0.314032,0.148771,0.496378,0.31208,0.2522,0.159886,-0.00894782,-0.146855,-0.529373,0.130871,0.06266,-0.0999237,0.197773,0.376352,-0.373029,-0.56849,-0.457319,0.0255536,0.00502312,-0.2029,-0.202575,-0.285298,-0.0487522,-0.0295202,0.135829,-0.00923017,0.172769,-0.212255,0.075511,0.384447,-0.310449,0.555297,0.0530144,0.305931,0.511839,0.112594,-0.311331,0.25546,-0.135409,-0.0118978,0.0261358,-0.565024,0.0445802,0.195517,-0.388961,0.0346257,-0.0784971,-0.0663509,-0.0436458,0.0486557,0.649625,-0.106463,-0.529813,-0.102004,0.180325,0.393427,-0.263085,0.380524,-0.205481,0.0213096,0.000920586,0.332711,-0.189635,-0.359858,0.258078,-0.103125,-0.0975074,-0.450463,0.124709,-0.471981,-0.112865,0.326392,0.0909514,-0.104732,0.267416,-0.498685,-0.529747,0.298346,0.271687,-0.319789,0.0456748,-0.768397,0.187758,0.176616,0.117915,-0.627871,0.329083,-0.264695,0.487822,0.321777,0.356991,-0.394043,0.484303,-0.256899,0.177097,-0.084447,-0.174962,0.23471,-0.275164,0.484235,0.0178316,0.288849,1.06252,0.10588,0.112398,-0.120657,
Article43,0.192072,0.442825,0.131595,-0.0102099,0.258185,0.376228,0.280015,-0.511676,0.61571,0.569904,0.190518,0.121292,-0.29585,-0.263719,-0.0466353,-0.151117,-0.234452,-0.0651503,-0.17053,0.183265,-0.0823886,0.352941,-0.199962,0.548985,-0.452524,0.12481,0.17629,0.185262,0.114223,-0.159432,0.0341578,0.290219,0.162493,0.0452872,0.345218,-0.147824,-0.0946748,0.276676,0.135626,-0.0371182,0.126917,0.331076,0.207745,0.160349,-0.0657475,0.0713539,0.305603,-0.184254,-0.126539,-0.162383,0.485152,0.0262379,-0.424832,-0.033928,0.0471827,0.088322,0.203803,-0.392636,-0.395057,-0.122724,0.163434,-0.072303,0.547916,-0.0820749,0.00805816,-0.430609,-0.242979,0.518011,0.145678,-0.00978718,-0.26939,0.0724926,0.252163,-0.350729,0.245154,-0.347081,-0.473086,-0.451382,-0.327401,0.0456187,0.399435,0.128176,-0.0356753,-0.315385,-0.347469,0.492791,0.260428,0.0232052,-0.0379268,0.0525049,-0.36399,-0.23972,-0.0532838,-0.241159,-0.0361941,-0.188632,0.143999,-0.0675721,0.151422,0.201699,-0.348654,-0.0242905,-0.0068832,-0.0557848,-0.171296,0.044982,-0.379331,-0.126625,0.264817,0.0372776,-0.113213,0.165546,0.0232274,0.0651262,-0.404166,-0.683251,-0.334767,-0.0969179,0.186695,0.46911,-0.118402,0.0801268,-0.268771,-0.0342989,-0.0169184,0.32885,0.104895,-0.0700326,0.14512,-0.104151,0.217945,0.523538,0.325555,0.480783,-0.454413,-0.113582,-0.128976,-0.361033,-0.461857,-0.27191,0.00928787,0.0162107,-0.0284722,-0.132354,0.223007,-0.0409231,-0.136371,0.512342,-0.246304,-0.0469172,-0.642621,0.179373,-0.104758,-0.00889685,0.154761,0.520048,-0.366826,0.371786,0.298626,0.564557,-0.0825892,-0.17567,-0.360809,-0.0657033,0.445246,0.31698,-0.181105,0.274016,0.518931,0.765281,0.153815,-0.220329,-0.0829439,0.332574,0.196383,0.0940725,-0.351736,0.0310345,0.327851,-0.318938,0.205493,0.335407,-0.105772,0.0312359,0.0259457,-0.232504,0.198504,0.214292,0.51335,-0.0991206,0.148117,-0.225928,-0.359826,-0.28931,-0.0313457,-0.188299,0.653183,0.249025,0.174846,-0.58664,
Article44,0.039566,-0.353912,0.0865274,-0.132161,0.21746,0.381498,0.0805057,0.188487,0.221244,0.606831,0.213263,0.394737,-0.0768768,-0.502321,0.193703,0.324543,-0.103744,0.0713048,-0.220887,0.193972,-0.347165,-0.119476,-0.230709,-0.111639,0.0338782,0.70747,-0.493965,0.252468,0.215403,0.171574,0.259459,-0.27528,0.0263389,0.132385,0.278008,-0.0078233,-0.188044,-0.0431321,0.447917,-0.373739,-0.583396,0.301291,0.137489,0.158099,0.00988382,-0.281607,0.491304,0.136352,-0.175766,-0.454982,0.204977,-0.360663,-0.681505,0.099746,0.432596,0.0800527,-0.351115,-0.397286,-0.41592,-0.406732,0.220009,-0.362889,0.177312,0.0691416,-0.0746711,-0.619124,-0.119587,-0.0154965,-0.133084,0.046521,0.0234422,-0.031727,-0.0768295,0.0535149,0.183995,-0.249575,-0.389563,-0.238207,-0.144741,0.429368,0.228414,0.279258,-0.468812,-0.34113,-0.241892,0.35788,0.461502,-0.201435,-0.495098,-0.13196,0.193171,-0.147484,-0.342834,-0.300225,0.11008,-0.0199291,0.175661,-0.30259,-0.374657,0.315386,-0.39389,-0.120798,-0.448639,-0.362181,-0.530159,-0.00608889,-0.573579,-0.18808,0.121604,-0.48812,0.104573,0.0645345,0.510189,0.208942,-0.713432,-0.605208,0.0699239,0.191277,0.0855178,0.493446,-0.057156,0.205537,-0.328489,0.0379144,0.182908,0.454075,0.117377,-0.339066,-0.0102696,0.0439048,-0.176081,0.585134,0.124716,0.413516,-0.482076,-0.212944,0.0813175,0.251731,-0.409577,0.0365375,-0.144283,0.444379,0.341815,0.0318055,0.599898,-0.491991,-0.307395,0.0673199,-0.0342166,0.301324,-0.52096,0.415798,-0.00372857,-0.381397,0.304679,0.41387,-0.283524,-0.116451,0.450303,0.478246,-0.238218,-0.217091,-0.635751,-0.171822,0.967912,0.0320575,0.155942,0.0946308,0.00444789,0.295999,-0.14547,-0.260293,0.145815,-0.136121,0.267945,-0.247727,0.0173294,0.28855,-0.225463,-0.659852,-0.107856,0.0970431,0.703684,0.0969164,0.0810179,-0.631715,0.643969,0.464091,0.274583,-0.304818,-0.00215374,-0.22603,-0.19924,0.0955576,-0.672074,0.422731,1.02449,0.317578,-0.0264254,-0.48299,
Article45,0.244022,0.493742,-0.314949,0.342328,0.118098,-0.0433114,-0.0792128,-0.174081,0.0529857,-0.0252424,-0.214066,-0.195069,-0.384966,0.589385,0.429079,0.0793099,0.426114,0.323835,0.43281,-0.493575,0.308299,0.548671,-0.341227,-0.0443758,-0.186738,-0.340622,-0.0665165,-0.309546,0.551029,-0.269582,0.247789,0.644466,0.221438,-0.670339,0.00137189,-0.0558017,-0.121955,0.0208189,-0.184758,0.0140093,0.125154,-0.219792,-0.0673136,-0.125343,-0.592409,-0.00193929,-0.0470201,-0.470538,-0.214757,0.32524,-0.181893,0.186114,-0.311438,-0.139472,-0.195407,-0.118213,0.0478573,0.10527,-0.142634,-0.0773153,-0.611059,0.102311,0.481376,0.0211899,-0.169133,-0.267071,0.534046,0.350681,0.470592,-0.281851,-0.505899,0.751705,0.11755,-0.0645011,-0.0671583,-0.0336435,0.168885,0.12785,0.425211,-0.141122,-0.0370687,-0.382318,0.37196,0.211197,0.183596,-0.177899,-0.561586,0.763736,0.136361,0.104451,-0.25871,0.633398,0.124405,0.200075,0.0988308,0.541795,0.583431,0.455793,-0.175885,0.603955,-0.27523,0.810967,0.612031,-0.0153476,0.339168,-0.692902,0.253693,-0.21016,-0.38642,-0.108518,-0.493408,0.321064,-0.0607825,-0.217615,0.452135,-0.115617,-1.13429,0.207305,-0.112145,0.11291,0.650792,-0.0454538,-0.498888,-0.363603,-0.182759,0.301817,-0.0139468,0.080764,0.364509,-0.282932,-0.462694,-0.497506,-0.255929,0.509729,-0.81824,0.0755257,-0.422342,-0.0632309,-0.283729,-0.0853982,0.245404,-0.324411,0.11674,-0.533427,0.227343,0.338465,0.120972,0.254408,0.315988,-0.26447,0.211075,0.0425803,0.0473724,0.597005,0.418482,-0.190254,-0.0326592,0.160977,-0.302477,0.155719,-0.194253,0.347319,-0.30024,-0.54368,-0.181334,-0.321123,-0.596084,0.361894,-0.0200607,0.133805,0.125326,-0.0855231,0.373336,-0.614043,-0.0904495,-0.0527642,-0.112648,0.142174,0.027145,0.223609,0.301445,-0.306866,-0.162778,0.334768,0.225392,-0.272695,0.0180573,0.08192,-0.162082,-0.460823,0.257826,-0.0623546,-0.614294,-0.133657,0.432765,0.121701,0.236354,-0.223606,0.159873,-0.607759,
Article46,0.190929,-0.0443546,-0.329878,-0.184789,0.59711,-0.0596343,0.18196,-0.367348,-0.343108,0.1781,0.592202,-0.911647,0.287951,0.271699,-0.0150373,-0.271985,-0.0275642,-0.234129,-0.189869,-0.809106,-0.0697368,0.0807483,0.331482,-0.114764,-0.160052,0.0895658,0.280201,0.0549689,0.607907,-0.698676,0.25217,-0.114371,0.918377,-0.246156,0.364363,0.958625,0.356683,0.373057,0.335096,-0.0533174,0.163482,-0.146718,-1.13364,0.409803,0.347316,-0.180575,0.482064,-0.389694,0.211962,-0.419213,-0.258728,0.254527,-1.077,0.0223856,0.488579,-0.591572,-0.2675,-0.903421,-0.677622,0.118509,-0.471833,-0.180962,-0.513522,-0.343868,0.638928,0.00439265,-0.203485,1.0528,-0.281918,-0.231579,-0.738752,0.716519,-0.400106,-0.420587,-0.0371089,0.220613,0.504977,-0.411249,0.374761,0.768132,0.127006,0.536793,-0.0696573,0.543132,-0.0386559,0.176689,-0.161943,0.897678,-0.104539,-0.148273,-0.0399002,0.824838,0.225477,-0.240877,-0.209782,0.795276,0.292388,0.470915,0.0163324,0.718969,0.0110975,0.185397,0.045351,0.172795,0.564284,-0.50827,-0.126379,-0.302669,-0.114449,0.672095,-1.07272,-0.012849,-0.365885,-0.0655659,-0.018992,-0.396235,-1.14766,-0.219838,-0.00842646,0.151962,0.07201,0.583445,0.304707,0.599103,-0.797861,0.179701,0.242278,-0.0777158,0.798991,0.0541482,-0.521444,0.267504,0.029409,0.108491,-0.484507,-0.933766,0.00971387,-0.364834,0.272963,0.151093,-0.0667698,-0.192737,0.291557,-0.0869151,-0.00990918,-0.245372,-0.0364815,-0.060616,0.0498524,-0.162979,0.329442,0.116639,-0.465683,-0.0808891,-0.173572,0.616563,-0.242552,-0.0935512,0.252279,-0.146693,-0.393205,-0.27634,0.0834057,0.027423,-0.440853,0.521069,-0.208655,-0.173407,0.413475,-0.295495,0.0967343,0.18042,0.119377,-0.201724,-0.0469725,-0.552501,0.0997264,0.0459726,0.403395,0.377485,0.361035,-0.223368,0.572666,0.51198,0.57686,-0.026895,0.969411,-0.152433,-0.488593,0.291639,0.258292,0.3847,-0.48478,-0.179768,0.253462,1.07953,0.0971795,-0.308119,-0.152082,-1.08194,
Article47,0.33118,0.390801,-0.303937,-0.012004,0.366165,0.136292,0.234805,-0.37039,0.29024,0.347015,0.162095,-0.030969,-0.269171,-0.162913,-0.0729209,0.155606,-0.264339,-0.438984,-0.0879595,-0.0995151,-0.171244,0.136187,-0.159347,0.485803,-0.0945911,0.288793,0.186655,0.017921,0.224644,-0.19799,-0.0837371,0.289572,-0.189106,-0.129821,0.386786,-0.167942,-0.0537555,0.223252,0.00407588,-0.0694076,0.0560234,0.267942,0.100905,0.262252,0.123478,-0.0809106,0.161687,0.0621741,-0.0648843,0.263265,0.414955,0.217778,-0.163405,-0.0137205,-0.088697,0.0129324,0.101478,-0.387733,-0.208841,0.1258,0.0544486,0.00635797,0.19123,0.141736,0.0659256,-0.387336,-0.0777051,0.188598,0.325409,-0.0500141,-0.193702,0.0381219,-0.00769288,-0.026992,-0.0330384,-0.314898,-0.0648018,-0.167374,-0.0872524,0.0514236,0.045257,0.110092,0.0248875,-0.1761,0.142747,0.41429,-0.00901414,0.0428416,-0.0999924,0.245278,-0.0648909,-0.338455,-0.111105,-0.0600691,0.0975505,-0.234741,0.0408476,0.0232987,0.1222,0.133069,-0.0860451,0.320472,0.117561,-0.00422361,0.176032,-0.109623,-0.206968,-0.124351,0.0489136,0.113079,-0.18158,0.065271,0.035791,-0.0188015,-0.280622,-0.34194,-0.217623,-0.0341676,-0.018218,0.635219,0.0157482,-0.0274214,-0.104604,-0.0430302,-0.0878469,-0.0120243,0.298065,-0.0571598,0.284925,-0.101051,0.0548437,0.119401,0.0606646,0.393967,-0.244517,0.0326727,0.0137326,-0.131505,-0.602987,-0.0364693,0.0307518,-0.114907,-0.083375,-0.15915,0.412099,0.198087,-0.359873,0.502925,-0.178352,-0.087104,-0.270001,0.0808071,-0.221024,-0.00706248,-0.000524633,0.259019,-0.344666,-0.0881642,-0.149634,0.295727,-0.0554488,0.124181,-0.284389,-0.264041,0.154702,0.031148,0.0812406,0.0557273,0.0797356,0.350958,-0.0984517,-0.200952,-0.0236327,0.0379261,-0.00983452,-0.0166876,-0.0943001,-0.097976,-0.0124247,-0.0224249,0.279935,0.474668,0.256421,0.0762671,-0.0413328,-0.135365,-0.0925378,0.0798108,-0.178241,-0.186546,0.216653,-0.191146,-0.208759,0.112707,-0.0177873,-0.0764391,0.434363,0.24473,0.153154,-0.434174,
Article48,0.411948,0.386888,-0.544944,0.245036,0.455839,0.0451196,0.505537,-0.515194,0.718706,0.472581,0.338639,0.383428,-0.539234,-0.458007,0.210073,0.474616,-0.455062,-0.467853,0.0693509,0.215162,-0.495715,0.303591,0.0633267,0.943531,-0.124145,0.658577,0.233565,-0.109887,0.296858,0.427806,-0.135119,0.636256,-0.297124,-0.211249,0.817177,0.0180553,0.243203,0.163045,-0.357993,-0.0888326,-0.398635,0.394044,0.580822,0.217406,0.377298,-0.421782,0.746285,0.225745,-0.096967,0.278965,0.655219,0.107789,-0.66469,0.343626,-0.0870872,-0.0499676,0.492891,-0.300099,-0.507056,0.255004,0.0711337,-0.373242,0.302521,0.108224,-0.0676604,-0.421499,-0.344996,-0.0838345,0.461559,0.0223264,-0.121125,-0.639454,-0.227695,-0.00207395,0.0235289,-0.742138,-0.144185,-0.255338,-0.403168,-0.057765,0.202176,0.337727,-0.466611,-0.580367,-0.00453929,0.379031,-0.269553,-0.36708,-0.104178,0.841301,-0.572141,-1.00681,0.0499972,0.215985,0.220526,-0.181877,-0.275118,0.10802,0.530914,-0.391265,0.0811105,-0.0281904,-0.000763296,0.154309,0.428863,-0.0724092,-0.528731,0.165608,0.331974,-0.302392,0.0171086,-0.165277,0.0802861,-0.454572,-0.013938,-0.899154,0.336914,0.0251926,-0.284572,0.80628,0.455063,-0.404863,0.115141,0.15646,0.214611,0.409998,-0.0838982,0.223788,0.302483,0.520372,0.462564,0.442949,-0.0152691,0.598869,-0.287686,-0.189667,-0.246646,-0.578777,-1.22436,-0.357962,-0.323874,-0.417818,-0.247043,-0.185941,0.53445,-0.272797,-0.494082,0.365045,0.0828775,-0.0344037,-0.150647,-0.140046,-0.186917,0.0641297,0.269376,-0.148616,-0.0748459,0.2122,-0.488956,0.126778,-0.123668,0.215266,-0.285475,-0.640753,0.273887,-0.0883602,0.401256,-0.0939887,-0.119895,0.251031,-0.0780795,0.208503,0.0768768,0.569283,-0.00551239,-0.0455542,0.0229044,-0.175789,0.347635,-0.434114,0.500591,0.327667,0.350966,0.122197,-0.0478958,-0.203333,-0.0175204,-0.141538,-0.203106,0.14307,0.10178,-0.44265,-0.198908,0.312426,-0.00701166,-0.679521,0.452921,0.397847,-0.1284,-0.245589,
Article49,0.480866,0.160462,0.0479598,0.391883,0.413621,-0.189448,0.0395409,-0.253775,-0.130622,0.0819498,0.389506,-0.465395,0.161233,-0.283771,-0.18985,-0.0312779,-0.0518483,-0.159989,-0.251321,-0.481343,-0.453871,0.289905,0.0637347,0.0355693,-0.361407,0.32495,-0.150198,-0.0398432,0.0542149,-0.153164,0.0103697,-0.0194963,0.178173,0.0919157,0.147207,0.705272,0.205516,0.0703031,0.582286,-0.551641,-0.0439532,0.109839,-0.406029,0.401456,-0.192323,-0.312276,0.365771,0.0149547,0.329311,0.0770711,-0.00186162,0.24076,-0.901837,-0.0760364,0.26022,-0.244785,-0.0178296,-0.569107,-0.903969,-0.173644,-0.179936,0.0847955,-0.277491,-0.118335,0.218885,-0.470679,-0.0164411,0.323198,-0.169205,-0.101402,-0.397608,0.617131,-0.259666,-0.187471,-0.0334176,0.271081,0.138491,-0.437835,-0.135879,0.59592,0.13585,0.147353,0.105383,-0.299635,-0.403702,-0.0182217,0.00807331,0.501334,0.249846,-0.297108,-0.251499,0.131985,0.110223,-0.0825088,-0.316494,0.110596,0.132764,0.446821,0.36705,0.0570058,-0.51368,-0.154795,-0.490657,-0.318495,0.00509387,-0.271647,-0.132367,0.150212,0.0334076,-0.106224,-0.797728,0.0674368,0.172408,-0.160731,-0.241803,-0.228379,-0.497934,0.129114,0.00872111,0.209105,0.0582205,0.197644,-0.051401,0.544209,-0.426521,0.355921,-0.0844348,-0.0513583,0.712649,-0.15141,-0.145378,0.206904,0.201492,0.221725,-0.123424,-0.468138,0.099065,-0.291715,0.0750541,0.170692,-0.11858,0.194203,0.227989,-0.27834,0.347163,-0.108656,-0.357195,0.190159,-0.197105,0.370656,-0.411828,0.038395,0.151472,0.0898351,-0.171698,0.522301,-0.276982,0.00382139,0.340379,0.0250527,-0.495516,-0.357189,-0.156976,-0.1861,-0.0201572,0.466325,0.237855,-0.0344377,0.428118,-0.315198,-0.17633,0.218301,-0.00954808,-0.376409,0.375755,-0.344801,-0.101814,-0.0508591,0.152102,-0.243732,0.433406,-0.250504,0.239656,0.243418,0.270847,-0.219414,0.655666,0.0756929,0.0307981,-0.177113,0.000754242,0.239681,0.0669406,-0.0776136,0.193091,0.407469,0.41548,-0.0841706,0.276525,-0.309786,
Article50,-0.00275394,-0.303567,-0.309815,0.126415,0.157107,-0.223405,-0.271247,-0.944934,-0.0190335,0.107988,0.337161,0.241998,0.160557,0.342171,0.0721286,-0.310095,-0.229385,-0.188898,-0.554735,-0.46171,-0.520379,0.369237,0.373302,0.121723,-0.135812,0.800481,-0.167155,-0.369132,0.226904,-0.0556662,-0.0594224,-0.203196,0.467718,0.0709431,0.144695,0.329063,0.198459,0.460367,0.474661,-0.417518,-0.210177,0.0367721,-0.828087,0.578666,-0.0166408,-0.589637,0.398886,-0.52964,0.261065,-0.089066,0.00438183,0.41639,-0.710279,0.38249,0.364248,-0.315742,-0.0174707,-0.40932,-0.150008,-0.0229999,-0.153412,0.153487,-0.460062,-0.618543,0.623758,-0.35003,-0.278102,0.735447,-0.126717,0.255491,-0.325908,0.0895447,-0.206223,-0.422443,-0.00849999,-0.311858,0.283653,-0.453669,-0.282268,1.09371,0.920794,0.29366,0.0505993,-0.494855,-0.148338,0.240818,-0.384714,0.145706,0.129569,-0.111352,-0.194525,0.0778869,0.142557,0.454793,0.32691,0.529873,-0.0803128,0.182686,0.225205,-0.070286,-0.559329,0.649793,-0.316169,-0.379959,0.0159189,-0.151126,-0.461825,0.176393,0.126455,-0.0355549,-0.602337,0.126511,0.119357,-0.454147,0.0820505,-0.489976,-0.344644,0.646166,0.0686286,-0.575672,0.368191,0.514346,0.0352445,1.15381,-0.547511,0.526935,-0.0678663,0.496194,0.957054,0.057777,-0.170036,0.534535,0.488926,0.0170862,-0.120499,-0.428379,0.206403,-0.453783,0.113694,0.508789,-0.507916,0.146136,0.319514,0.0749395,-0.221158,-0.998817,-0.318423,-0.315153,-0.539279,0.58831,-0.164965,0.0762563,0.342334,-0.20456,-0.308043,0.978719,-0.442116,0.0534822,0.304061,0.115219,-0.301114,-0.0476909,-0.874998,-0.124425,0.273864,0.813844,1.08409,0.720052,0.597613,0.467637,0.472461,0.30502,0.157006,0.312068,0.754796,-0.424877,-0.472218,-0.261381,0.558016,-0.251518,0.291103,0.121119,0.0805742,0.29239,0.010567,0.139653,0.417174,0.12023,-0.745097,0.570765,-0.13728,-0.501878,-0.0370027,0.0515511,-0.0960995,1.16685,0.57774,0.0900862,-0.529979,-0.229963,
Article51,0.280944,0.234914,0.17771,0.25178,0.48973,-0.44416,0.476853,0.0380294,0.00298825,-0.0417805,0.500115,-1.16332,0.61818,0.0778657,-0.122482,0.442742,0.144118,-0.0493667,-0.283286,-0.620251,0.0171572,0.302264,0.620795,0.0298592,-0.0713444,0.174128,0.0374967,0.0191356,-0.0242311,-0.579035,-0.39679,-0.114333,0.116092,-0.195202,0.26568,0.893725,-0.0982416,0.622492,0.204734,-0.202449,0.265874,0.0698654,-0.594098,0.375046,-0.245258,-0.338335,0.107449,0.666806,0.441633,0.230551,0.31979,-0.152492,-0.715532,-0.285321,0.0788134,0.0079611,-0.0985176,-0.429538,-0.753928,0.360359,0.0701484,0.10211,0.210248,-0.0654794,0.0800693,-0.0530913,-0.0390613,0.276028,0.0790917,-0.155599,-0.420299,0.615008,-0.184907,-0.142512,-0.477692,0.790184,0.289696,-0.00295049,0.308122,0.66693,-0.449963,0.174021,-0.276105,0.0207725,0.0473639,-0.172855,0.129898,0.773997,0.159657,0.268024,0.164282,0.438623,0.106586,-0.460522,-0.749892,0.0631341,0.413568,0.205843,0.0846405,0.369392,0.0240307,-0.345019,-0.160312,0.624858,0.573918,-0.000800091,0.253107,-0.100187,-0.648799,0.247442,-0.811966,-0.355907,-0.116555,-0.0328545,-0.493732,0.12741,-0.303436,-0.273151,0.15566,0.227931,-0.534447,0.308276,0.727066,0.064794,-0.310938,0.199683,0.0944487,0.174058,0.444561,0.151077,-0.100398,-0.388451,-0.0197058,-0.0852506,0.358453,-0.401043,0.0952021,0.0917978,0.15396,-0.234047,-0.236389,-0.135152,0.601742,0.110869,0.445535,0.077274,-0.830003,0.561851,0.218822,0.0486359,-0.39605,0.430579,-0.520956,0.234979,-0.367334,1.08357,-0.651148,-0.374597,0.718398,0.0410846,-0.452529,-0.615679,0.036915,-0.195791,-0.454926,-0.255909,1.46381e-05,-0.0887858,0.25452,0.127239,-0.276716,-0.1131,0.200317,-0.634578,0.19854,-1.03497,0.468673,0.275505,0.122429,-0.192292,0.419045,-0.0777159,0.576189,0.288002,-0.0207086,-0.131088,0.0193023,-0.127589,0.393141,-0.155421,0.380863,0.388624,-0.197761,-0.0101101,0.116213,0.331941,0.353834,-0.614074,-0.103964,-1.03688,
Article52,0.703181,0.444675,0.0106929,0.445327,0.0827703,-0.294512,-0.284235,-0.545044,0.0468075,-0.0657412,-0.0683285,-0.192246,-0.370031,-0.0879949,0.353214,0.210562,0.149861,-0.0624542,-0.608265,-0.702008,-0.380287,0.716869,0.673759,0.249458,0.303141,1.23161,-0.916088,-0.363503,-0.162617,0.257405,0.068354,0.131368,-0.0113984,-0.28276,0.148014,0.331882,-0.294217,-0.275207,0.0567536,-0.20451,-0.366634,0.1826,-0.964166,0.2036,-0.728403,-0.231664,-0.295571,-0.134784,0.612222,0.228548,0.403378,0.500396,-0.568478,0.219146,0.116041,-0.262702,0.265071,-0.241451,-0.149204,0.0502534,0.211593,0.43156,0.126225,-0.0301117,0.65467,-0.838038,0.394064,0.130104,-0.229554,-0.165155,0.240565,0.186591,0.125066,0.0628229,-0.0110496,0.172443,-0.16204,-0.25973,-0.527951,0.719525,0.570743,-0.337173,0.432817,-0.668569,-0.236969,0.121681,0.0219042,0.493746,0.142533,-0.0373307,-0.437534,0.00854473,0.269944,0.496049,-0.177389,-0.0777651,-0.00610813,-0.0695681,-0.0881042,-0.292735,-0.904362,0.434175,0.120725,-0.265166,-0.236738,0.049607,-0.303849,-0.149742,-0.0587847,-0.108901,-0.859187,0.25831,0.273088,-0.429333,-0.256657,-0.107412,-0.303589,0.488433,0.178229,0.104184,0.504048,-0.352368,-0.108401,0.394091,-0.383378,0.508329,-0.0344185,0.448605,0.720544,-0.176807,-0.214087,0.144714,0.204025,0.423804,-0.0795209,0.118693,0.0463549,-0.204179,0.216995,0.181529,-0.0516436,0.783415,0.617667,0.0599219,0.388155,-0.318983,-0.240501,0.176124,-0.509896,0.166481,-0.444413,0.285369,0.248352,-0.0998638,0.419841,0.267765,-0.519132,-0.136098,0.430574,-0.106388,-0.892201,0.394155,-0.865786,0.0951394,0.386696,-0.3563,0.495805,0.308124,0.165593,0.69938,0.346204,0.122736,0.577808,-0.166297,0.130869,-0.202836,-0.450144,0.256752,0.292791,-0.526524,0.156696,-0.36623,0.0548796,0.601093,-0.178214,-0.293599,-0.215109,-0.11138,-0.075575,0.0706916,-0.0809767,-0.268562,0.0629122,-0.143971,-0.125798,0.644594,1.27745,0.356874,-0.0896178,-0.0751058,
